S,p01,p02,p03,p04,p05,p06,p07,p08,p09
147,9.98309756878868,24.01300580103793,24.4461591954348,24.473668971936032,24.422162775650232,24.34410623415317,24.2567787495318,24.167138404607154,24.072641859618212
148,10.421695356788163,24.106815254043564,24.496761689363208,24.51113711821051,24.452425674681418,24.369259438117293,24.27792807182527,24.185151145772462,24.088415199230436
149,10.861506910986305,24.19303821952212,24.542717045861192,24.54491143311088,24.479476078553827,24.391512334176465,24.29641628260981,24.200715157363103,24.101967995449055
150,11.301647032757598,24.272208338516062,24.584427175611264,24.575334740717377,24.503624642591145,24.411154093684214,24.31251552827973,24.214086501572748,24.113537768144507
151,11.741246459928687,24.344834524470112,24.622265704365983,24.602722939803808,24.525156281640644,24.428449113855773,24.326473951319368,24.225498088625837,24.12333995813753
152,12.179456593441882,24.411400400481394,24.65657906043361,24.62736636239526,24.544331627041057,24.443638453064406,24.338517269839596,24.235161212970976,24.131569461616206
153,12.615453851028134,24.472364001937304,24.687687587032766,24.649531293263745,24.56138858022427,24.456941508432802,24.34885033579803,24.24326720706915,24.138402261186794
154,13.048443635099714,24.52815784401707,24.71588688202075,24.669461388882038,24.576543922449897,24.468557498735773,24.357658733720196,24.24998904579922,24.143997006831338
155,13.477663921568348,24.579189119933172,24.741449031395742,24.68737911414109,24.589994673007705,24.47866700237,24.365110257562602,24.255482665935798,24.148496356346524
156,13.902388416475729,24.62584009101931,24.764623929840464,24.703487228450168,24.601919596634044,24.487433340070194,24.3713562809944,24.25988849310556,24.152028370849617
157,14.321929303484636,24.66846871911343,24.785640669122696,24.717970085319504,24.612480578056758,24.495003968993952,24.376533198378066,24.263332656104804,24.15470782537454
158,14.735639558605127,24.70740928792736,24.804708740333577,24.730995044563993,24.621823911630255,24.50151182280535,24.380763583664585,24.26592831419327,24.156637343253347
159,15.14291484054908,24.74297322692109,24.822019410919435,24.742713799952295,24.630081677656786,24.50707641834526,24.384157444856665,24.26777682735803,24.1579086360133
160,15.543195000145003,24.77545007977255,24.837746986250405,24.753263479482253,24.637372762725814,24.511805186477883,24.386813404220216,24.26896872407269,24.15860335105435
161,15.935965133628825,24.8051083392653,24.852049990897736,24.762767978003804,24.643804175639158,24.51579441249407,24.38881962305572,24.26958488079833,24.158794278150705
162,16.320756300025607,24.832196519497526,24.86507236412194,24.771338966189656,24.649471930970886,24.519130307254496,24.390254864314894,24.269697314238666,24.15854600918976
