S,p01,p02,p03,p04,p05,p06,p07,p08,p09
118,2.2749650698472568,9.487875900111575,8.129850318772114,7.412213113608956,6.972176119912632,6.652398125126524,6.386925140731137,6.137452908898666,5.860498526413238
119,2.5017960506232284,9.313950102880497,7.8368190202837695,7.092828881472002,6.643150367562356,6.318795620767759,6.051049004653919,5.800978160372949,5.525522019294016
120,2.7404890838131357,9.116405046523113,7.533434753694834,6.768735292528305,6.312459151072147,5.985540265172062,5.717078381177743,5.467804781922325,5.1953396328840995
121,2.9904927821924887,8.897577248934141,7.222296688018659,6.442349603883457,5.982361639773615,5.65476310628199,5.387030304646601,5.139833760825496,4.871709746261388
122,3.251129707532996,8.65986525927731,6.90588022555616,6.11591136662426,5.654916609341143,5.328382555322975,5.062701419138449,4.818740295657875,4.556161189022134
123,3.5215991815062964,8.405695193864915,6.586516553603872,5.791470731608683,5.331975833016145,5.0081012345692955,4.745667552619182,4.505975844999455,4.249997994900667
124,3.800981907177703,8.137488759354383,6.266376542392038,5.470881017757279,5.015181503704724,4.695406629071641,4.437286868412826,4.202773527186565,3.954307198448248
125,4.088246341680257,7.857634117192092,5.947458796988769,5.155795178257705,4.705967244511555,4.391575054594199,4.138706088170352,3.9101563268850725,3.6699691342256813
126,4.382256726350731,7.568459844744524,5.6315816136987,4.847665758980213,4.405562236406979,4.097678446672859,3.8508692683869583,3.6289475986706066,3.3976697064019845
127,4.681782649050836,7.2722121490365055,5.320378528264058,4.547747919403378,4.114997998989622,3.8145934763100797,3.5745286358945805,3.359783361336355,3.1379141415222023
128,4.985509985458436,6.9710354093466265,5.015297117019202,4.257105082565715,3.835117360591056,3.5430125358359987,3.3102570166931855,3.1031259199210126,2.8910417639238517
129,5.292053041681122,6.666956042629124,4.717600676311662,3.9766167808430453,3.566585170275971,3.283456139087093,3.058461413925073,2.859278391671438,2.65724139470791
130,5.599967701047648,6.361869620103988,4.428372408664671,3.706988276981349,3.3099003371006575,3.0362863321720113,2.819397341511376,2.628399749156074,2.436566999790557
131,5.907765362672679,6.057531105589931,4.148521724225418,3.448761563884517,3.0654088025272586,2.8017207388586485,2.5931835579307005,2.4105200442292585,2.2289532843444704
132,6.213927449632006,5.755548039108049,3.8787922937544295,3.202327371401026,2.833317108805744,2.5798469106774746,2.3798168844102463,2.205555521452851,2.034230962308925
133,6.516920258791137,5.457376454174323,3.6197714945096493,2.9679378439873005,2.6137062312692194,2.3706367017339858,2.1791868432963213,2.013323377347831,1.8521414867400665
134,6.815209924759813,5.164319283768037,3.3719009031862868,2.7457195851710026,2.4065454229038608,2.1739604027182224,1.991089892090514,1.8335559590099137,1.6823510630459282
135,7.107277274046586,4.87752700481181,3.135487542333948,2.535686799181036,2.2117058244930377,1.9896004472563789,1.815243071270345,1.6659142509212188,1.5244638162670299
136,7.391632353930255,4.598000241777811,2.910715585926482,2.337754302459416,2.0289736545286985,1.8172645148339939,1.6512969218140938,1.5100005203905198,1.3780340132996116
137,7.666828434003126,4.3265940683312465,2.6976582761406576,2.151750211680792,1.8580628182007786,1.6565979077753923,1.4988475654931221,1.3653700412419312,1.2425772794344425
138,7.931475292373147,4.064023729615229,2.496289840614452,1.977428145352178,1.6986268184027153,1.5071950941347723,1.35744787694847,1.2315418370434372,1.117580773275506
139,8.18425161920544,3.810871532881066,2.306497207413827,1.8144788154117464,1.5502698728298014,1.3686103690702112,1.2266176937458795,1.1080084209069696,1.0025123179602247
140,8.423916389252994,3.5675946526581015,2.128091377162633,1.6625409126191926,1.4125571801315573,1.2403675818006832,1.1058530544261203,0.994244520562404,0.8968284920740643
141,8.64931907919031,3.3345336256829228,1.9608183122699074,1.521211214949858,1.2850242969264514,1.1219689148589396,0.9946344536260199,0.8897148054387571,0.7999817167814172
142,8.859408628685284,3.111921318108557,1.8043692491787056,1.3900538723632394,1.1671856054817908,1.01290272862542,0.8924341410221359,0.7938806524165898,0.7114263792473707
143,9.053241068355256,2.8998921738576655,1.6583903564892921,1.268608856435094,1.0585418916875255,0.9126504774314981,0.7987224923411418,0.7062059821905109,0.6306240485898229
144,9.229985763117288,2.6984915768935025,1.5224916835521185,1.1563995516183923,0.9585870262540652,0.8206927414633469,0.7129734980537705,0.6261622290537616,0.5570478415606317
145,9.388930241507332,2.5076851683358825,1.3962553740043404,1.0529395156311239,0.8668138093170796,0.7365144164239723,0.6346694193126723,0.5532324955126455,0.4901860050310347
146,9.529483606964817,2.3273680010404973,1.279243119611806,0.9577384249936927,0.7827189963194314,0.6596091068900023,0.5633046729514035,0.48691496104424914,0.4295447924462792
147,9.65117854695663,2.1573734142066314,1.171002863351589,0.8703072396087919,0.7058075712507161,0.589482784221218,0.4983890067578045,0.4267256101186945,0.37465068679409796
148,9.753671976278078,1.9974815439027793,1.0710747592668213,0.7901626321427102,0.635596303517616,0.5256567661149347,0.43945002516920795,0.3722003414807773,0.32505205524557823
149,9.83674437011306,1.8474273993263068,0.9789964126483142,0.7168307222471526,0.5716166637981246,0.4676700924832744,0.3860351369411319,0.32289653393746676,0.280320298031711
150,9.900297856586526,1.70690844946364,0.8943074342582236,0.6498501739216067,0.513417144674122,0.41508133193701724,0.3377129811354962,0.2783941228656772,0.24005054832798578
151,9.94435315471609,1.57559168375343,0.8165533423465376,0.5887747125399301,0.4605650442712772,0.36746990787150935,0.29407439566142557,0.23829625803273302,0.2038619960842425
152,9.96904545218058,1.453120122825169,0.7452888620207432,0.5331750983827988,0.4126477823618302,0.3244369903399047,0.25473299206879574,0.20222959683735553,0.17139788798914424
153,9.97461933005539,1.339118767589298,0.6800806558260319,0.48264063586600514,0.3692737912075472,0.2856060039135855,0.21932538100344345,0.16984428185651268,0.14232524598867258
154,9.961422844400047,1.2331999814563233,0.6205095429834273,0.43678024994164844,0.33007304345744615,0.25062281370225037,0.1875111110649641,0.14081366725093858,0.11633437598135288
