S,p01,p02,p03,p04,p05,p06,p07,p08,p09
141,3.05793115625094,26.83937481009158,32.82648124241889,35.23205503918281,26.83937481009158,37.425743161761126,38.10355547356727,38.713240443879265,39.37734556674121
142,3.2961416596184074,27.69170498181383,33.74194689736081,36.16797302377034,27.69170498181383,38.3759416781703,39.05685393135948,39.668940030687445,40.33556626107822
143,3.546066177515092,28.548150834023293,34.65979904824915,37.10572956938595,28.548150834023293,39.327479971754975,40.011332846414916,40.62568973473257,41.29472801713923
144,3.807794249572754,29.40837849447896,35.57981404317228,38.04514065325441,29.40837849447896,40.28020860831553,40.966853534697215,41.58336056160786,42.25471232309041
145,4.081389839939076,30.27207660236492,36.501787155023926,38.98603904791679,30.27207660236492,41.233992829672836,41.9232912793014,42.54183680184672,43.215413151879964
146,4.366891462049949,31.138955432275043,37.42553133521368,39.92827306433496,31.138955432275043,42.18871133784264,42.88053413742471,43.50101486430164,44.17673583111917
147,4.664312463028104,32.008745964982694,38.35087599913793,40.87170534927368,32.008745964982694,43.14425514819753,43.83848181979516,44.460802184580714,45.13859599014812
148,4.9736414592620575,32.88119892037735,39.27766585068537,41.816211740821444,32.88119892037735,44.10052651258736,44.797044642672574,45.421116207903516,46.100918582845466
149,5.294842913521558,33.75608376632249,40.20575975152201,42.76168018463223,33.75608376632249,45.057437912387094,45.75614255164054,46.38188344494003,47.06363698406726
150,5.6278578429596235,34.633187715619805,41.13502963951642,43.70800971234875,34.633187715619805,46.01491112061829,46.715704215679644,47.343038598547444,48.02669215705052
151,5.97260464654304,35.51231472175175,42.06535949945318,44.655109482718345,35.51231472175175,46.972876331600496,47.675666189404566,48.30452375881742,48.99003188870553
152,6.328980039834877,36.39328448261498,42.996644388093614,45.60289788509914,36.39328448261498,47.93127135605654,48.635972140908144,49.26628766346125,49.953610089426604
153,6.6968600846259285,37.27593146012001,43.928789514730255,46.55130170438868,37.27593146012001,48.89004087915088,49.596572142291954,50.22828502028453,50.91738615385094
154,7.076101300664101,38.16010392224522,44.86170937756447,47.50025534585381,38.16010392224522,49.8491357786458,50.557422019727476,51.190475888321814,51.88132437888522
