S,p01,p02,p03,p04,p05,p06,p07,p08,p09
237,0.00010889280588344263,3.3438851687606075e-05,2.205524651799351e-05,1.0522995808059932e-05,-1.1368683772161603e-09,-9.99733629214461e-06,-1.9924755179090425e-05,-2.86885892819555e-05,-2.9533566703321412e-05
238,0.0001027245843943092,3.299263084954873e-05,2.1704380515075172e-05,1.0347065426685731e-05,6.536993168992922e-09,-9.834479897108395e-06,-1.959364226422622e-05,-2.8277327146497555e-05,-2.9175453164498322e-05
239,9.703406078642729e-05,3.256133140894235e-05,2.1373978142946726e-05,1.0170708719670074e-05,-4.547473508864641e-09,-9.653717825131025e-06,-1.9300046005810145e-05,-2.7895907805941533e-05,-2.8849456157331588e-05
240,9.177405502214242e-05,3.214807975382428e-05,2.106474994434393e-05,1.00177999229345e-05,1.3073986337985843e-08,-9.467839845456183e-06,-1.8991670458490262e-05,-2.7492035314935492e-05,-2.8497026960394578e-05
241,8.692744302152278e-05,3.173269647049892e-05,2.0746568907270557e-05,9.838174719334347e-06,3.410605131648481e-09,-9.312373094871873e-06,-1.8694095160753932e-05,-2.712823743422632e-05,-2.8179556466056965e-05
242,8.245315541444143e-05,3.130423920083558e-05,2.041332436419907e-05,9.66252855505445e-06,2.5579538487363607e-09,-9.15036935111857e-06,-1.837946683735936e-05,-2.674767074495321e-05,-2.7852422590513015e-05
243,7.831964410343062e-05,3.090946165684727e-05,2.0114612198085524e-05,9.50706180447014e-06,1.1368683772161603e-09,-8.983818133856403e-06,-1.8082175756717334e-05,-2.6376483219792135e-05,-2.753751005002414e-05
244,7.449962424743717e-05,3.049379415642761e-05,1.9787478322541574e-05,9.33823685045354e-06,2.2737367544323206e-09,-8.850804533722112e-06,-1.7773515992303146e-05,-2.6009843168139923e-05,-2.7220607989875134e-05
245,7.09770375806329e-05,3.010114824064658e-05,1.9490471458993852e-05,9.182485882774927e-06,6.821210263296962e-09,-8.687948138685897e-06,-1.7487593595433282e-05,-2.564803480709088e-05,-2.6908537620329298e-05
246,6.771976757136144e-05,2.9713902449657326e-05,1.919630676638917e-05,9.015082014229847e-06,2.842170943040401e-10,-8.531344519724371e-06,-1.7222703263541916e-05,-2.5300153083662735e-05,-2.6608688585838536e-05
247,6.470926905421948e-05,2.933774112534593e-05,1.890015255412436e-05,8.86615225681453e-06,5.684341886080801e-10,-8.382414762309054e-06,-1.694445472821826e-05,-2.496136630725232e-05,-2.6304860512027517e-05
248,6.192351520439843e-05,2.895589545914845e-05,1.8607124729896896e-05,8.726601663511246e-06,1.5916157281026244e-08,-8.245422122854507e-06,-1.6651142686896492e-05,-2.4599273729108972e-05,-2.5996484964707633e-05
249,5.934978730692819e-05,2.859010805877915e-05,1.8329728845856152e-05,8.562039965909207e-06,-1.4210854715202004e-09,-8.0902395893645e-06,-1.6398189472965896e-05,-2.427185563647072e-05,-2.5720794383232715e-05
