S,p01,p02,p03,p04,p05,p06,p07,p08,p09
118,4.805942007010181,19.66399549027944,11.204474917606166,6.50799457874669,3.624687542745697,1.5794605803089112,-0.07909808766282111,-1.6259423657011496,-3.36525084276289
119,5.489433329800638,21.066452192537888,12.18131844265109,7.311916966420373,4.3368500217260575,2.232758541486035,0.5301301706232664,-1.0552272754173586,-2.835435657586771
120,6.244899991379104,22.47933036202543,13.154884024618596,8.11024244610703,5.0428491088966965,2.8798087809388306,1.1332087590643525,-0.49047440877600934,-2.3113140264836574
121,7.076531623521262,23.89777979854033,14.121666164456936,8.90000049562314,5.739991688574264,3.518096521613856,1.727757961032772,0.06605524401468443,-1.7950219537734569
122,7.988384484662361,25.317136347714975,15.078448565793323,9.678519167055555,6.425882642955472,4.145402621266925,2.3116907704240575,0.6123899049478965,-1.2884110364977275
123,8.984339936720515,26.732961320327142,16.02231840222057,10.443430676224885,7.0984261854409425,4.759802254331724,2.8832096057412215,1.146842015139704,-0.7930552360640775
124,10.068063368473945,28.141074828527746,16.9506747234907,11.192671776694496,7.755822416632618,5.35965913801455,3.4407988359490105,1.6679993103979385,-0.310261282300317
125,11.242964168952819,29.537582988940336,17.861231472266326,11.924479509158203,8.39655973704847,5.943615956710602,3.983213783348738,2.174712636674947,0.15891796265208313
126,12.512157341617163,30.918899073651218,18.75201564178166,12.637382942033248,9.019403757493372,6.510581634589663,4.509466855197886,2.6660811551927566,0.6136678236856596
127,13.878427325547538,32.28175880426374,19.621361142668015,13.330191525484913,9.623383338423253,7.059716085821499,5.018811427978598,3.1414355527193294,1.053394416990372
128,15.344194554278173,33.62323008087058,20.467898966799147,14.001980671474179,10.207774365361999,7.590413039359412,5.510724069572781,3.6003198278665494,1.4777060910336814
129,16.911485237294393,34.94071751638703,21.290544238109987,14.652075148979193,10.772081832514324,8.102281492729979,5.984885636304504,4.04247217253868,1.886394199894248
130,18.581904794834465,36.231962207643065,22.0884807294631,15.280030850117754,11.316020762802026,8.59512629989787,6.44116172938336,4.467805411431414,2.27941364580726
131,20.35661531496238,37.49503721862695,22.861143400669626,15.885615440553558,11.839496443025332,9.068928344476745,6.87958293795905,4.876387403666627,2.6568635671797125
132,22.23631733441178,38.72833927938366,23.608199480510628,16.46878836016281,12.342584399228862,9.523824693161309,7.300325238617944,5.268421751907049,3.0189684889355917
133,24.22123617312708,39.93057721780069,24.329528575376003,17.029680588486684,12.825510482457148,9.960089067627464,7.7036908634992685,5.644229106333221,3.366060194727716
134,26.311112978385918,41.100757642406904,25.025202242110822,17.568574536341863,13.288631379935012,10.378112917671523,8.090089893538277,6.00422929621125,3.698560525987915
135,28.50520055948613,42.2381683840614,25.695463414623276,18.08588437208485,13.732415812873278,10.778387324742411,8.460022781148169,6.348924469747175,4.016965263372896
136,30.802264019871185,43.342360184908024,26.34070602387606,18.582137038905877,14.157426631173031,11.16148591540238,8.814063957413865,6.678883375989031,4.321829200431893
