S,p01,p02,p03,p04,p05,p06,p07,p08,p09
80,0.0010660608909021485,0.023975081008195204,0.04934062558709724,0.06868527268549444,0.0840063674318232,0.09752577155694443,0.11139426630403135,0.12874653340771358,0.15796049483949415
81,0.0014772677945457005,0.031174728011106517,0.06307481388368359,0.0870600020607515,0.10588392006719616,0.12237938974805525,0.1392095568480772,0.16017618094031688,0.1953073320505853
82,0.0020266895304609546,0.04017562226304612,0.07993925218167201,0.10941960950195741,0.13234707769983106,0.1522997888331163,0.17254829307553168,0.197666615041554,0.2395614775285003
83,0.002753673046319527,0.05133086634453979,0.10047399849304331,0.13640454942904337,0.16409690621185888,0.18802999197661488,0.21218854181436062,0.2420334949074813,0.29159284213673203
84,0.0037065945421480137,0.06504047193263836,0.125276028775654,0.16871357614056565,0.20189139657591804,0.23036738943054302,0.2589593856463252,0.29413908313407683,0.35231073436615334
85,0.004944360049446493,0.08175336017900471,0.15499899974986245,0.20710174377668508,0.24654211961363845,0.28015927396376017,0.31373540859835686,0.3548855823048633,0.4226556167847477
86,0.006538027819300511,0.10196873985768277,0.190351981194451,0.25237722469929147,0.2989096482202585,0.33829713958068724,0.3774299697480054,0.42520731406631523,0.5035898274592164
87,0.008572537332708435,0.12623677234743283,0.23209711147679873,0.3053969465510748,0.35989778596740984,0.40570981609138224,0.45098736968239084,0.5060618814451752,0.5960874561150521
88,0.01114852451187329,0.15515844651208816,0.28104615900716456,0.36706108283827255,0.43044667746345605,0.4833555486513208,0.5353740502286317,0.5984204882408412,0.7011235924243286
89,0.014384197497069887,0.18938460386497952,0.33805600269735936,0.43830646594001216,0.51152491017602,0.5722131644316685,0.6315689985505594,0.7032576162276367,0.8196631834924835
90,0.01841724236065384,0.2296140744590027,0.404023075148131,0.520099023611538,0.6041207482360174,0.6732724968103876,0.7405535514103104,0.8215402806584201,0.9526497487770231
91,0.023406723565695328,0.2765909060139067,0.47987684198988867,0.6134253690677189,0.7092326648739994,0.7875242598585306,0.8633008132766559,0.9542170965789715,1.10099420315375
92,0.02953494004626825,0.33110069207009646,0.5665724184215425,0.7192836995278153,0.8278593606641718,0.9159495817006945,1.0007649125123557,1.1022073925210036,1.265564032895081
93,0.03700919468016149,0.3939660285881634,0.6650824485148517,0.8386741778123001,0.9609894690240864,1.0595094141399493,1.1538703229321758,1.2663906043861461,1.4471730555442943
94,0.04606343281265831,0.4660411515341987,0.7763883934170741,0.9725889855989519,1.1095911580937001,1.2191340376664133,1.3235014737613593,1.4475961712405225,1.6465719739679854
95,0.05695970450860862,0.548205829776648,0.9014713905305832,1.1220022449207177,1.2746018391424536,1.3957128758257156,1.5104928599148142,1.6465941370682218,1.8644399083901348
96,0.06998940545960942,0.6413586073165274,1.0413028566250229,1.2878600063461074,1.456918186255054,1.5900848213987642,1.7156198472900381,1.864086639269948,2.1013770592578034
97,0.0854742530100555,0.7464095058270807,1.1968350134199184,1.471070498192784,1.6573866606987735,1.8030292596520863,1.9395903453542853,2.100700436983369,2.3578986197520364
98,0.10376695659877061,0.8642723121680101,1.368991514458386,1.6724948214865891,1.8767947167604067,2.035257951956705,2.183037492782802,2.3569806013881736,2.6344300210354152
99,0.12525154600451668,0.9958565855822568,1.5586583472752278,1.8929382607825507,2.1158628448027206,2.287407917364667,2.4465134724311404,2.633385457309294,2.931303557277164
100,0.15034332604881337,1.1420595254535846,1.7666751753293775,2.1331423621530043,2.375237582783756,2.560035421366219,2.730484540680266,2.930282831890173,3.248756402357568
101,0.1794884327194497,1.3037578427256933,1.993827270455626,2.3937779074709953,2.655485600522125,2.853611151133149,3.035327324333808,3.247947633033296,3.5869299970242663
102,0.21316297286800132,1.4817997764333888,2.2408381693518438,2.6754388894885515,2.957088932607259,3.1685166261612987,3.3613264068508575,3.586560748742043,3.945870755070716
103,0.2518717375055637,1.6769973914788268,2.508363167589442,2.9786375660596436,3.2804414070381647,3.5050418633551566,3.7086731957278007,3.9462092293293645,4.325532010545456
104,0.2961464870525802,1.8901192851284196,2.7969837426033957,3.3038006450997575,3.625846288358867,3.8633842871431567,4.077466035127908,4.326887688405102,4.725777105596288
105,0.3465438154562306,2.12188381812761,3.107202973875277,3.6512666253674197,3.993515127068848,4.243648848936793,4.46771150306079,4.728500836146891,5.146383500611613
106,0.40364260862880497,2.372952972323552,3.439442004840952,4.021284292667229,4.3835677821276136,4.645849296756882,4.8793268110334695,5.150867039950028,5.587047774962382
107,0.46804112094773104,2.6439269207927505,3.7940375676603506,4.414012347285868,4.796033561018218,5.069910515607804,5.312143206464731,5.593722793316703,6.047391377818669
108,0.5403537013647026,2.9353393792534526,4.171240569527263,4.829520116929072,5.230853402507804,5.515671842485052,5.765910264438726,6.0567279638020635,6.526966984014212
109,0.6212072077904179,3.2476537895659985,4.571215718241086,5.267789290552915,5.687883011229669,5.982891246900897,6.2403009455949725,6.539471684850722,7.025265309435562
110,0.7112371546746311,3.581260367937544,4.994042145770142,5.72871659257902,6.166896840661643,6.471250258530493,6.734917291002803,7.0414787541974295,7.541722243504089
111,0.8110836439352512,3.936474032551385,5.439714971865347,6.212117304212549,6.667592812000714,6.980359517900839,7.249296622517767,7.562216402818067,8.075726162515705
112,0.9213871334943188,4.313533208200977,5.908147735687106,6.717729529011185,7.189597650757419,7.509764823768903,7.7829181180675295,8.101101302801936,8.626625296383274
113,1.0427841005707807,4.712599489510067,6.399175612027534,7.245219093420781,7.73247272041103,8.058953551663505,8.335209635176076,8.657506689505908,9.193735032150848
114,1.1759026585243582,5.1337581297955825,6.912559320101263,7.794184969571053,8.295720232933684,8.627361321655602,8.905554662395852,9.230769482473146,9.7763450499868
115,1.3213581864348898,5.577019309825589,7.447989626996136,8.364165106992475,8.87878971907177,9.214378799373286,9.493299286726844,9.820197300363652,10.3737262007074
116,1.4797490297709226,6.042320129821286,8.005092344608457,8.954642561798211,9.481084646613557,9.819358522178172,10.097759075107975,10.425075277076221,10.985137047755796
117,1.6516523285152307,6.529527259156455,8.583433718059409,9.565051815971962,10.101969082091655,10.441621651850838,10.71822577923368,11.044672598903608,11.609830010550802
118,1.8376200260626347,7.038440171357248,9.182526104971814,10.194785185356075,10.740774300066128,11.080464565673562,11.353973784852732,11.678248695536524,12.247057059845783
