S,p03,p04,p05,p06,p07,p08,p09
187,67.65067787863578,71.96517671757154,74.17972240405281,75.50474589766499,76.40723240050623,77.1437571354368,77.97850068774949
188,68.54913117607492,72.88468459453823,75.10849882829314,76.43763192396045,77.3416465733843,78.07856162344893,78.91422636588622
189,69.44759714610065,73.80418954331564,76.0372597856766,77.37048960474507,78.27601791728196,79.01330507587548,79.84986745313891
190,70.3460726836853,74.72368961121016,76.96600381712445,78.30331787923775,79.21034579712197,79.94798735189379,80.78542431315624
191,71.24455504004644,75.64318306221683,77.8947296272631,79.23611581918755,80.14462968579409,80.8826083960875,81.72089737452403
192,72.14304178200544,76.56266835169993,78.82343606514715,80.16888261290528,81.07886915047456,81.81716822659773,82.6562871205867
193,73.04153075580493,77.48214410402034,79.75212210725587,81.10161755123664,82.01306384064486,82.75166692478953,83.59159408061689
194,73.9400200549253,78.40160909275215,80.68078684252973,82.03432001523433,82.9472134775958,83.68610462623671,84.52681882214023
195,74.83850799148135,79.32106222322669,81.60942945918806,82.96698946533368,83.88131784524536,84.6204815128715,85.4619619442873
196,75.73699307082889,80.24050251711856,82.53804923313574,83.89962543185932,84.81537678210859,85.55479780615346,86.39702407203976
197,76.63547396903384,81.15992909885864,83.46664551776279,84.83222750668664,85.74939017427812,86.48905376112437,87.3320058512499
198,77.53394951290583,82.07934118365863,84.3952177349799,85.76479533593631,86.68335794928944,87.42324966124572,88.2669079443453
199,78.43241866230849,82.99873806695636,85.32376536733786,86.69732861356748,87.61728007076387,88.35738581392107,89.20173102663001
200,79.33088049451186,83.91811911512686,86.25228795110058,87.62982707576263,88.5511565337356,89.29146254660338,90.13647578308792
201,80.22933419034374,84.83748375730434,87.18078507016729,88.56229049600277,89.48498736057304,90.22548020343582,91.0711429056544
202,81.12777902196368,85.75683147819059,88.10925635072357,89.49471868075551,90.41877259741231,91.1594391423314,92.00573309086025
