S,p03,p04,p05,p06,p07,p08,p09
24,-1.3103285537665326e-17,-1.8501166590342597e-17,-1.3417754466969577e-17,2.0265361736029544e-18,-2.2397883113328073e-17,-2.7073707261533496e-17,-3.2615984770652497e-18
25,-1.1453628365097904e-17,-1.587367247196039e-17,-2.3331276537536056e-17,-6.424855787775262e-18,-1.2624378352717835e-17,-3.22604072531161e-17,-1.0597538633048867e-17
26,-1.629978666765694e-17,-1.6948170685195168e-17,-4.192455192717107e-17,-1.565094916705202e-17,-2.563546382843793e-17,-5.21000988911255e-17,-1.5961608878663474e-17
27,-1.8967922706822894e-17,-3.263323287360111e-17,-3.779045039746497e-17,-2.1638580350494785e-17,-6.055811210155088e-17,-6.008695702988488e-17,-6.18900575033714e-17
28,-2.5955402496238258e-17,-5.9008347694598e-17,-6.799973651774734e-17,-8.457997591975458e-17,-1.3923879700646738e-16,-1.991856018208526e-16,-2.0226830661827712e-16
29,-5.637446359055228e-17,-1.3020705014019346e-16,-3.0586669170173876e-16,-4.369986652547678e-16,-6.758009411379221e-16,-1.0041363615339442e-15,-1.311384887068198e-15
30,-1.9212280451024388e-16,-7.196764164173766e-16,-1.691882117489502e-15,-2.825635949942001e-15,-4.27898757488123e-15,-6.078119610962494e-15,-8.57555517812392e-15
31,-9.085938555829536e-16,-4.332139391355541e-15,-1.0024188905582634e-14,-1.7124794514863583e-14,-2.543599322629722e-14,-3.5690928759826413e-14,-5.0699063157661027e-14
32,-5.233270721009632e-15,-2.4459386996639822e-14,-5.562397779649592e-14,-9.39881618009579e-14,-1.383437038951832e-13,-1.921650121587233e-13,-2.7186419695819336e-13
33,-2.774552276643403e-14,-1.263807895464105e-13,-2.820156136758298e-13,-4.709379146533149e-13,-6.864841772351753e-13,-9.458350617803782e-13,-1.3277893455083668e-12
34,-1.3591225554238618e-13,-5.985869660911994e-13,-1.3107904152202248e-12,-2.16259466064289e-12,-3.124879100512709e-12,-4.271630496294903e-12,-5.949410168740911e-12
35,-6.13419502633984e-13,-2.61231158205118e-12,-5.617343977107466e-12,-9.159929391271589e-12,-1.3121006663212714e-11,-1.7803328302653616e-11,-2.460281084677405e-11
36,-2.5628413797299334e-12,-1.056289465616663e-11,-2.2316908788360247e-11,-3.5978600879287473e-11,-5.110485886393836e-11,-6.884530689695317e-11,-9.441574668308158e-11
37,-9.961724638475835e-12,-3.97734091788818e-11,-8.260503524467197e-11,-1.3170889922955952e-10,-1.855597966368778e-10,-2.4823809577703243e-10,-3.3792525782971544e-10
38,-3.61900751054394e-11,-1.401033905402558e-10,-2.861820530746733e-10,-4.5142916048321176e-10,-6.309736570484144e-10,-8.384118731501831e-10,-1.1331391486283675e-09
39,-1.234059205287247e-10,-4.636390165527511e-10,-9.31879118182871e-10,-1.4547156662169441e-09,-2.017671806812993e-09,-2.663434602185354e-09,-3.5746197994623245e-09
40,-3.965213873619761e-10,-1.4469707273365464e-09,-2.8630007490025066e-09,-4.424233093299108e-09,-6.090523169584388e-09,-7.988607082501957e-09,-1.0648916321262067e-08
41,-1.2048391051556276e-09,-4.2738753458326e-09,-8.328248058307824e-09,-1.274350813145313e-08,-1.7415622554112762e-08,-2.270159701461159e-08,-3.006202013780016e-08
