S,p03,p04,p05,p06,p07,p08,p09
196,0.8984777366549679,0.9194195627060253,0.9286125646212895,0.9326299732492771,0.9340347162378748,0.9342869589090697,0.9350202390123741
197,0.8984763155694964,0.9194202732487611,0.9285820112836518,0.9325802352577739,0.9339835571609001,0.934223720605587,0.9349349738840829
198,0.8984798682831752,0.9194067729367816,0.9285670898862008,0.9325596295184369,0.9339551354514697,0.9341668771867262,0.934872446123336
199,0.8984599730865739,0.9193890093683876,0.9285372470912989,0.9325155758688197,0.9339025552890234,0.9341071915969223,0.9347843388241017
200,0.8984613941720454,0.9193605876589572,0.9285145097237546,0.9325056282705191,0.9338556594684633,0.9340631379473052,0.9347246532342979
201,0.898468499599403,0.9193563244025427,0.9284960356126248,0.9324537586508086,0.9338300799299759,0.9339892415027862,0.9346244667085557
202,0.8984514465737448,0.9193414030050917,0.9284661928177229,0.9324097050011915,0.9337696837974363,0.9339196083146817,0.934543464836679
203,0.8984308408344077,0.9193357186632056,0.9284356394800852,0.9323549932105379,0.93371710363499,0.9338570805539348,0.9344674367639527
204,0.8984322619198792,0.9193001915264176,0.9284136126552767,0.932360677552424,0.9336808659554663,0.9338300799299759,0.9344084617168846
205,0.8984130772660137,0.9192895333853812,0.9283731117193383,0.9323017025053559,0.9336211803656624,0.9337547623999853,0.934327459845008
206,0.8983981558685628,0.9192810068725521,0.9283510848945298,0.9322668859113037,0.9335813899724599,0.9336950768101815,0.9342429052594525
207,0.8983818133856403,0.9192582695050078,0.928314847215006,0.9322342009454587,0.9335252570963348,0.9336353912203776,0.9341782458704984
208,0.8983754185010184,0.9192326899665204,0.9282977941893478,0.9321929894667846,0.9334982564723759,0.9336027062545327,0.9341107443106011
209,0.8983811028429045,0.9192149263981264,0.9282892676765186,0.9321638572146185,0.9334627293355879,0.9335309414382209,0.9340368478660821
210,0.8983633392745105,0.9191786887186026,0.9282636881380313,0.9321389882188669,0.9334137018868205,0.9334826245321892,0.9339736095625994
211,0.8983299437659298,0.9191623462356802,0.9282047130909632,0.9320842764282133,0.9333518846688094,0.9334186756859708,0.9338883444343082
212,0.898341312449702,0.9191353456117213,0.9281954760353983,0.932058696889726,0.9333156469892856,0.9333746220363537,0.933832922100919
213,0.8983199961676291,0.9191239769279491,0.9281706070396467,0.9320281435520883,0.9332893569080625,0.9333327000149438,0.9337718154256436
214,0.8983164434539503,0.9191097660732339,0.9281507118430454,0.9320018534708652,0.9332410400020308,0.9332765671388188,0.9337036033230106
215,0.8982723898043332,0.9191040817313478,0.9280775259412621,0.9319364835391752,0.9331728278993978,0.9331920125532633,0.9336062589682115
216,0.8982787846889551,0.9190664229663525,0.9280846313686197,0.9319023774878588,0.9331571959592111,0.9331614592156257,0.933554389348501
217,0.8982617316632968,0.9190685545945598,0.9280405777190026,0.9318597449237132,0.9331003525403503,0.9330875627711066,0.9334648609637952
218,0.8982681265479187,0.9190245009449427,0.9280519464027748,0.9318490867826767,0.9330719308309199,0.9330491934633756,0.9334335970834218
219,0.898237573210281,0.9190245009449427,0.9279894186420279,0.931777321966365,0.9330051398137584,0.9329831129889499,0.9333369632713584
220,0.8982190990991512,0.9189932370645693,0.9279780499582557,0.9317709270817431,0.9329717443051777,0.9329397698820685,0.9332886463653267
221,0.898202046073493,0.918940656902123,0.9279176538257161,0.9317332683167479,0.9329106376299023,0.9328857686341507,0.9332133288353361
222,0.8981764665350056,0.9189321303892939,0.9278927848299645,0.9316963200944883,0.9328800842922647,0.9328289252152899,0.9331493799891177
223,0.8981906773897208,0.9189150773636356,0.9278878110308142,0.9316828197825089,0.9328573469247203,0.932781318851994,0.9330818784292205
224,0.8981679400221765,0.9188802607695834,0.927855836607705,0.9316153182226117,0.9327898453648231,0.9327735028819006,0.9330754835445987
225,0.8981380972272746,0.9188759975131688,0.9278195989281812,0.9315861859704455,0.9327514760570921,0.9326932115527597,0.932976718104328
226,0.8981196231161448,0.9188589444875106,0.9277975721033727,0.9315279214661132,0.932725185975869,0.9326377892193705,0.9329191641427315
227,0.8981089649751084,0.9188120486669504,0.9277393075990403,0.9315279214661132,0.9326448946467281,0.9326114991381473,0.9328743999503786
228,0.898083385436621,0.9187964167267637,0.9277094648041384,0.9314661042481021,0.9326171834800334,0.9325788141723024,0.9328203987024608
229,0.8980784116374707,0.9188255489789299,0.9277087542614026,0.9314462090515008,0.9326043937107897,0.9325042071850476,0.9327401073733199
230,0.898062779697284,0.9187594685045042,0.9276597268126352,0.9314085502865055,0.9325461292064574,0.9324374161678861,0.9326804217835161
231,0.8980670429536985,0.9187552052480896,0.9276668322399928,0.9313524174103804,0.9325219707534416,0.9324274685695855,0.9326328154202201
232,0.8980265420177602,0.9187182570258301,0.9276106993638678,0.9313012583334057,0.9324715222192026,0.9323940730610047,0.9326001304543752
233,0.8980002519365371,0.9187111515984725,0.9275616719151003,0.9312834947650117,0.9324025995738339,0.9322910443643195,0.9324836014457105
234,0.8980130417057808,0.9186692295770627,0.9275851198253804,0.9312977056197269,0.9324189420567564,0.9322491223429097,0.9324402583388292
235,0.8980208576758741,0.9186450711240468,0.9275467505176493,0.9312600468547316,0.9323670724370459,0.9322029370650853,0.9323699146079889
236,0.8979981203083298,0.9186166494146164,0.9274657486457727,0.9311975190939847,0.9322945970779983,0.9321546201590536,0.9323166239028069
237,0.8979640142570133,0.9186216232137667,0.9274138790260622,0.9311854398674768,0.9322427274582878,0.9320821448000061,0.932251253971117
238,0.8979505139450339,0.9185903593333933,0.927435195308135,0.9310987536537141,0.9322498328856454,0.9320778815435915,0.9322256744326296
239,0.8979363030903187,0.9185654903376417,0.9274245371670986,0.9311065696238074,0.9321944105522562,0.9320395122358605,0.9321773575265979
240,0.897905749752681,0.9185505689401907,0.9273321666114498,0.9310447524057963,0.9321212246504729,0.9320011429281294,0.9321190930222656
241,0.8978638277312712,0.9185264104871749,0.9273797729747457,0.9310326731792884,0.9321723837274476,0.9319620630776626,0.9320672234025551
242,0.8978979337825876,0.9184972782350087,0.9273392720388074,0.9310049620125938,0.9320750393726485,0.9319180094280455,0.9320203275819949
243,0.8978595644748566,0.9184553562135989,0.9273477985516365,0.9309601978202409,0.9320558547187829,0.9318966931459727,0.9320018534708652
244,0.8978801702141936,0.9184361715597333,0.9272319800857076,0.9309232495979813,0.9319848004452069,0.9318071647612669,0.9318952720605012
245,0.8978339849363692,0.9184624616409565,0.9272667966797599,0.9308877224611933,0.9320032745563367,0.9317787430518365,0.9318526394963556
246,0.8978410903637268,0.9184290661323757,0.9271857948078832,0.9308408266406332,0.9318981142314442,0.9317290050603333,0.9318000593339093
247,0.8977714571756223,0.9183530380596494,0.9272142165173136,0.9308493531534623,0.9318952720605012,0.9317275839748618,0.9317673743680643
248,0.8977835364021303,0.9183679594571004,0.9271673206967534,0.93079108864913,0.931845534068998,0.9316721616414725,0.931741794829577
249,0.8977544041499641,0.9183310112348408,0.9270763712265762,0.9307740356234717,0.9317687954535359,0.9315769489148806,0.9316252658209123
