S,p03,p04,p05,p06,p07,p08,p09
172,0.00017082825820580183,9.698197800389607e-05,6.074344582884805e-05,3.244039703531598e-05,4.5284309635462705e-06,-2.7262245794190676e-05,-6.41028918835218e-05
173,0.00015027922017907258,8.37860625324538e-05,5.054765495060565e-05,2.407894328371185e-05,-2.3799628934284556e-06,-3.280447913311946e-05,-6.834056875959504e-05
174,0.0001319276776712286,7.205265717402654e-05,4.151047505729366e-05,1.670052540703182e-05,-8.427463171756244e-06,-3.759055289265234e-05,-7.191232498371392e-05
175,0.0001155581941247874,6.163872967590578e-05,3.350869803853129e-05,1.019429873849731e-05,-1.3709637869396829e-05,-4.170388478996756e-05,-7.489887821066077e-05
176,0.00010096243840962416,5.2382134185791074e-05,2.64233790403523e-05,4.467324288270902e-06,-1.832390239542292e-05,-4.52274662166019e-05,-7.737355645076605e-05
177,8.796781969522272e-05,4.418168941811018e-05,2.0158097413514042e-05,-5.869082997378428e-07,-2.233818463537318e-05,-4.824130428460194e-05,-7.941295621094469e-05
178,7.63977681117467e-05,3.689926586503134e-05,1.4606769127567532e-05,-5.027374072597013e-06,-2.583661284916161e-05,-5.0799684458979755e-05,-8.105359938781476e-05
179,6.61107435462327e-05,3.0447608878603205e-05,9.703171599539928e-06,-8.934080142353196e-06,-2.886793026846135e-05,-5.2958029073124635e-05,-8.235446102844435e-05
180,5.69637137459722e-05,2.4715518520679325e-05,5.352660537027987e-06,-1.2366854207357392e-05,-3.150745442326297e-05,-5.4763233947596746e-05,-8.335561574313033e-05
181,4.883425219759374e-05,1.9636985371107585e-05,1.509903313490213e-06,-1.5389503005280858e-05,-3.3784885999921244e-05,-5.62724267183512e-05,-8.410992791141325e-05
182,4.162316713518521e-05,1.5136976116991718e-05,-1.8889068087446503e-06,-1.8040537952401792e-05,-3.574541551643051e-05,-5.7516587048667134e-05,-8.464198231195041e-05
183,3.522600877658988e-05,1.1155378842886421e-05,-4.894786798104178e-06,-2.0370123365864856e-05,-3.7436080901898094e-05,-5.852953677276673e-05,-8.497508474647475e-05
184,2.9549340752055286e-05,7.609628482896369e-06,-7.55974838284601e-06,-2.241407059955236e-05,-3.889198296747054e-05,-5.9335150126571534e-05,-8.514589922015148e-05
185,2.4513298058082e-05,4.476419235288631e-06,-9.918323939928086e-06,-2.420435407657351e-05,-4.013273269265483e-05,-5.997151220071828e-05,-8.517474725522334e-05
