S,p01,p02,p03,p04,p05,p06,p07,p08,p09
119,0.35374028151125003,0.7270543278536934,0.7942402291405415,0.8209568136408052,0.835736813087351,0.8455721456357423,0.8530209427703994,0.8593271871859542,0.8655058891804401
120,0.3716126073527448,0.7420315917272546,0.8072309043427595,0.8329900325065864,0.8471642942708968,0.8565477216393447,0.8636051873622819,0.8695229425370599,0.8752790492394524
121,0.3894405242732546,0.7562279691342155,0.8194012579565424,0.8442212262593785,0.8577925925123964,0.8667225159797454,0.8733941569971648,0.878941008863876,0.8842885534932066
122,0.40717194060846396,0.7696386639111097,0.830796587081295,0.8546713559098862,0.8676600771195808,0.8761524838973855,0.8824470043578003,0.8876289925296987,0.8925725936137496
123,0.42475369887995384,0.7822826830761187,0.8414190233452246,0.8643743498737422,0.8767919723595696,0.8848477506262498,0.8907726112283854,0.895613183615751,0.9001682954590251
124,0.4421404131704776,0.7941775237441107,0.851313153305,0.8733714196296205,0.885226292268726,0.8928573436151055,0.8984272881207289,0.9029243130953546,0.9071225548495931
125,0.45928225667069,0.8053250510897669,0.8605020695995336,0.8816799734745473,0.8929879058428014,0.9002199874430517,0.9054430094579402,0.9096206454728417,0.9134646816733039
126,0.4761424143850945,0.8157730491120674,0.8690257402577117,0.8893529468423367,0.9001382750284392,0.906974761960555,0.9118641841610042,0.9157265168369122,0.9192431704718729
127,0.4926766550283901,0.8255346628516236,0.8769026393906643,0.8964127218291651,0.9066962292081371,0.9131436939924242,0.9177140825045171,0.9212918428147532,0.9244903509397773
128,0.5088526933150206,0.8346276558768295,0.8841860577035732,0.9029063718912766,0.9126965849759472,0.9187887783923543,0.9230507913571273,0.9263342093390747,0.9292467240129554
129,0.5246354461974079,0.8430895093169966,0.8908905613225215,0.9088541474966405,0.9181780669109685,0.923922627293905,0.9278890544806018,0.9309029991300122,0.9335398232224179
130,0.5400006664046941,0.8509521975952339,0.8970577169975513,0.9143036550085526,0.923182064127559,0.9285850310902788,0.9322743466100292,0.9350371144023484,0.9374190312883002
131,0.5549171788743479,0.8582270893953137,0.9027180780663002,0.9192767436161375,0.9277270507368485,0.9328156025389944,0.9362365105403114,0.9387512989178504,0.9409014012362604
132,0.5693686411234467,0.8649699623219931,0.9079036189518774,0.9238123155341782,0.9318673832581226,0.9366400988142232,0.9398091194157132,0.9421126989650475,0.9440210391176151
133,0.5833390659404358,0.8711863230814743,0.9126539524118016,0.9279439439069392,0.9356083907618995,0.9400997313946391,0.9430261016518671,0.945108347139012,0.9468202222251421
134,0.5968121996602349,0.876921113501794,0.9169982106982388,0.9316989846297474,0.9390067390313561,0.9432238101680923,0.945922806749877,0.9478032581000662,0.949317069398603
135,0.6097776505953334,0.8822015118425952,0.920951848115692,0.9351097673970798,0.9420688229511143,0.9460251249038265,0.9485059848657329,0.9501960107627383,0.9515435550611073
136,0.6222268034150602,0.8870474133004791,0.9245578524996745,0.9381970755839575,0.9448264393085992,0.9485429330879924,0.9508198672847357,0.952323375713604,0.9535167322383131
137,0.6341583258517858,0.8915085558669489,0.9278366519538395,0.940991640163702,0.9473254181102675,0.9507942877462483,0.9528768885047612,0.9542187484612441,0.9552611146546042
138,0.6455706191843547,0.8955908015195746,0.9308152471021458,0.9435233039312152,0.9495618513710724,0.9528100974875997,0.9547072465920792,0.9559062874586743,0.9568083214617218
139,0.656463061687873,0.8993197297968436,0.9335270334531742,0.9458027250275336,0.9515702004136983,0.9546180734787413,0.956339718527488,0.9573845716204232,0.9581647475442878
140,0.666838495533284,0.9027354863633263,0.9359780506201787,0.9478554829911445,0.9533728473343217,0.95621537354873,0.9577757253964592,0.9586990756815794,0.9593538408125823
141,0.6767098881255151,0.9058460648248001,0.9382038257399472,0.9497167496874681,0.9549758317461965,0.9576385906484575,0.9590483074362055,0.959828838631438,0.9604047335187715
142,0.6860766177396727,0.9087010255370842,0.940212530053941,0.9513804855032504,0.9564281810980901,0.9589040672608462,0.9601610173604058,0.960832835517067,0.9613085438786584
143,0.6949528952304718,0.9112817167533649,0.942040045970316,0.9528825728466472,0.9577053816656189,0.9600253036978756,0.9611476059490087,0.9616950791269119,0.96209760158672
144,0.7033419180402234,0.9136432055356636,0.9436799786044503,0.9542187484612441,0.9588596583398612,0.9610019446881779,0.9619949281614026,0.9624539387687037,0.9627658670297023
145,0.7112765487704564,0.9157844260698766,0.945176736877329,0.95543946088128,0.9598714711955836,0.9618815965950489,0.962746327104469,0.9630888087031053,0.9633527753294402
146,0.7187471950942381,0.9177345106081702,0.9465146888487652,0.9565194858396353,0.9607788342691492,0.9626422325936801,0.9633883024662282,0.9636398345946873,0.9638462472594256
147,0.7257835221707865,0.9195126438044099,0.9477226114995574,0.9574886661312121,0.9615874319024442,0.9633094322225588,0.9639460785137999,0.9641208720267969,0.9642636911166846
