S,p01,p02,p03,p04,p05,p06,p07,p08,p09
197,0.9890499086395721,0.9972488612675079,0.995483162569144,0.991819604223565,0.9875414264115534,0.9830195324411761,0.97847063784684,0.9741242479321954,0.9705992454200896
198,0.9890818830626813,0.9972687564641092,0.995495241795652,0.9918352361637517,0.9875421369542892,0.9830252167830622,0.9784699273041042,0.9741235373894597,0.9706084824756545
199,0.989094672831925,0.9972836778615601,0.9955044788512168,0.9918416310483735,0.9875421369542892,0.98301384809929,0.9784635324194824,0.9741064843638014,0.9705971137918823
200,0.9891159891139978,0.9972879411179747,0.9955030577657453,0.9918515786466742,0.9875243733858952,0.9830337432958913,0.9784535848211817,0.974110747620216,0.9705694026251876
201,0.9891252261695627,0.997277993519674,0.9955229529623466,0.9918338150782802,0.9875435580397607,0.9830124270138185,0.9784358212527877,0.9740872997099359,0.9705459547149076
202,0.9891500951653143,0.9973007308872184,0.9955229529623466,0.9918288412791298,0.9875435580397607,0.9830039005009894,0.9784443477656168,0.9740638517996558,0.9705196646336844
203,0.9891770957892732,0.9973120995709905,0.9955194002486678,0.9918295518218656,0.9875577688944759,0.9829840053043881,0.9784422161374096,0.9740524831158837,0.9704891112960468
204,0.9891870433875738,0.9973227577120269,0.9955392954452691,0.9918672105868609,0.9875371631551388,0.983025927325798,0.978435110710052,0.9740809048253141,0.970509006492648
205,0.9891991226140817,0.9973398107376852,0.995536453274326,0.9918444732193166,0.9875478212961752,0.9830124270138185,0.9784400845092023,0.9740475093167333,0.9704848480396322
206,0.9892254126953048,0.9973632586479653,0.9955314794751757,0.9918366572492232,0.9875520845525898,0.9829996372445748,0.9784450583083526,0.9740411144321115,0.9704578474156733
207,0.9892460184346419,0.9973561532206077,0.99553076893244,0.9918359467064874,0.9875655848645692,0.9829953739881603,0.9784386634237308,0.9740318773765466,0.9704422154754866
208,0.9892531238619995,0.9973724957035301,0.995548532500834,0.991855131360353,0.9875392947833461,0.983008163757404,0.9784116627997719,0.974021929778246,0.9704415049327508
209,0.9892580976611498,0.9973561532206077,0.995566296069228,0.9918458943047881,0.9875392947833461,0.9830088743001397,0.9784031362869428,0.9740091400090023,0.9704088199669059
