S,p01,p02,p03,p04,p05,p06,p07,p08,p09
117,-0.9935913936642393,-5.067943556210253,-6.0272334166015185,-6.3545963667342775,-6.45757465286021,-6.470154106160031,-6.460406087194137,-6.485135124093766,-6.636232082855997
118,-0.4125964644885016,-4.597396181749147,-5.576858757789971,-5.907223889356317,-6.0072607406615575,-6.014573012945945,-5.999061681687401,-6.019090303396268,-6.169076372566273
119,0.16354889886791568,-4.131797623455746,-5.131185139399896,-5.464282930339159,-5.561108339971987,-5.56288665499487,-5.541349886665969,-5.55642389457649,-5.705064776398849
120,0.7320992949978233,-3.6735965496523804,-4.692586975063584,-5.028112968091847,-5.121435329398238,-5.117396712183009,-5.089557797353628,-5.099406901664949,-5.246445158259583
121,1.290603389224465,-3.2249517541735884,-4.263150907048718,-4.6007670286051905,-4.690274149965212,-4.680120314468539,-4.645688820074412,-4.650027590172634,-4.795183955339155
122,1.8369067357303592,-2.7877340498180914,-3.844678878248331,-4.184015332539381,-4.269375825026422,-4.252794351923406,-4.211467244708089,-4.209996337201005,-4.352971400138195
123,2.3691495696091636,-2.3635325970227328,-3.438695463982988,-3.779353109933048,-3.8602180846018186,-3.8368838377431658,-3.788346822054045,-3.780754434321132,-3.9212306229693183
124,2.885760222526912,-1.9536649792934568,-3.0464587703940893,-3.388011887832043,-3.4640168988696374,-3.433593628863285,-3.377522650820808,-3.3634861481845135,-3.501129940908143
125,3.385444825574524,-1.5591903485949743,-2.6689742234255576,-3.0109735761790546,-3.0817407473540115,-3.0438828319722333,-2.9799457036773447,-2.9591333701329603,-3.093597667201209
126,3.8671739550615314,-1.1809249911268083,-2.3070106042574423,-2.6489867114174004,-2.714126986295895,-2.6684812601201813,-2.5963393599116813,-2.5684122251805164,-2.6993388158723874
127,4.3301668534457605,-0.8194597034707485,-1.9611177306009253,-2.302584262844931,-2.361699723326538,-2.3079073524092664,-2.2272173604571677,-2.191831060069127,-2.3188531266354673
128,4.77387382189729,-0.4751784175555329,-1.6316452350483956,-1.9721024597965098,-2.024788662219912,-1.962487023679138,-1.8729026565635465,-1.8297092858224673,-1.9524538917648826
129,5.197957336464576,-0.148277568169064,-1.3187619486393132,-1.6577001558694349,-1.7035484399485767,-1.6323729710881807,-1.5335466827689714,-1.4821966105888151,-1.6002871275803798
130,5.602272387962337,0.16121424481010393,-1.0224754581672713,-1.3593783073094556,-1.3979780387005647,-1.3175640251066767,-1.2091486469863355,-1.1492922602297284,-1.2623506948481023
131,5.986846490817932,0.4534166869390788,-0.7426514665581863,-1.0769992037943155,-1.107939917595857,-1.0179241946651985,-0.899574491361399,-0.8308638457132034,-0.9385130342240089
132,6.351859748208,0.7285785402732614,-0.47903264578579297,-0.8103051499807279,-0.8331785682196724,-0.7332011154263185,-0.6045752380126501,-0.5266655960580735,-0.6285312422367184
133,6.697625303713295,0.987059244835109,-0.2312567293678569,-0.5589363534664216,-0.5733382556677213,-0.4630436675352456,-0.32380448996818245,-0.2363557320176568,-0.33206826939178313
134,7.024570453475043,1.2293113453036852,0.0011263546678463854,-0.3224478284142407,-0.3279797597453893,-0.20701858208482804,-0.05683491088106507,0.0404871916607874,-0.048709074193453716
135,7.3332186394836185,1.4558640073694562,0.21863845923135727,-0.10032517337101865,-0.09659598005562486,0.035374096115958764,0.19682644532821314,0.3043491001903931,0.2220243863515492
136,7.624172494831782,1.6673077215283882,0.4218584064048514,0.10800087401854341,0.12137368769806756,0.2646867783148821,0.4377240405123217,0.5557664509598936,0.48065940696417897
137,7.898098065770043,1.8642802712694362,0.6114084526910091,0.30314116346445985,0.3265302584878782,0.4815113854217401,0.6664410418963485,0.795313568975331,0.7277600659708838
138,8.155710294797203,2.0474540060309465,0.787942061218061,0.48573616439782086,0.5195033684458394,0.6864677029813748,0.8835878109980655,1.0235912783269185,0.9639160481022202
139,8.397759812291739,2.2175244289229568,0.9521329810539214,0.6564452996133952,0.7009407821438884,0.8801930286789883,1.0897916802605323,1.2412168162306614,1.189732741870131
140,8.625021053192938,2.3752000826323894,1.1046656097079222,0.8159375526645363,0.8714991661832983,1.0633330797194418,1.285687983394368,1.4488149936450867,1.4058225732917151
141,8.83828168855878,2.5211936960712222,1.246226594742339,0.9648833018509606,1.0318360802056503,1.2365341097417826,1.471912287899002,1.6470105496740217,1.612797521469389
142,9.03833333963675,2.656214537261903,1.3774976151619711,1.1039473191846838,1.182603122308734,1.4004361712885327,1.6490937643858672,1.8364216334425976,1.811262748421072
143,9.22596352477214,2.7809619051627266,1.499149271484157,1.2337828614978008,1.3244401548984541,1.5556674490152744,1.8178496176389558,2.0176543376908995,2.001811266738329
144,9.401948775407831,2.8961196835989966,1.611836005450229,1.3550267736853527,1.457970530267616,1.7028395823579956,1.9787804975344159,2.1912982018392313,2.1850195624264046
