S,p07,p08,p09
137,0.002614143497225996,0.0025238377787673016,0.0024293385791906985
138,0.002346612433257178,0.0022624616491384586,0.0021740240185863513
139,0.0021020079543632164,0.0020236998921063787,0.0019410337159797564
140,0.0018788525579793713,0.0018060710971212757,0.001728881642293345
141,0.0016756973053588808,0.0016081263254363876,0.001536117082423516
142,0.0014911281454033087,0.0014284556471011456,0.001361339698746633
143,0.001323777425454864,0.0012657016412731537,0.0012031783569455001
144,0.001172340446942144,0.0011185546355818587,0.0010603493194594193
145,0.001035558057083108,0.0009857740934648973,0.0009316111260204707
146,0.0009122440758346784,0.0008661844219659542,0.000815793228525763
147,0.0008012635532850254,0.0007586641714851794,0.0007117911593468307
148,0.0007015700020929216,0.0006621733206202407,0.0006185731393770766
149,0.0006121671702885578,0.0005757307519616006,0.0005351794385433095
150,0.0005321257390278333,0.0004984239154737224,0.00046069374093349325
151,0.0004605877990115914,0.00042940527578139154,0.0003942881221519201
152,0.00039675256857663044,0.00036788620150218776,0.0003351886590508002
153,0.00033988264647177857,0.0003131481207674369,0.00028268502205719415
154,0.000289300459144215,0.0002645214891572323,0.00023612351185420266
155,0.0002443890423364792,0.00022139076349958486,0.00019490514091557998
156,0.00020456440097404993,0.0001832073337482143,0.00015848023338094208
157,0.00016931267055042554,0.0001494548484970437,0.00012635062773824757
158,0.000138155229478798,0.0001196769261468944,9.806427669900586e-05
159,0.00011067299965361599,9.344176987724495e-05,7.320707595681597e-05
160,8.645358207104437e-05,7.037968430267938e-05,5.140627479249815e-05
161,6.515662676065404e-05,5.013070847326162e-05,3.2323157483915566e-05
162,4.6465373770843144e-05,3.238326939936087e-05,1.5660219787605456e-05
163,3.0079689850026625e-05,1.6877024222594628e-05,1.1461054327810416e-06
164,1.5750529769320565e-05,3.340190346534655e-06,-1.1471783523120394e-05
165,3.2396485494246008e-06,-8.440039778179198e-06,-2.2401138721761527e-05
166,-7.660432288503216e-06,-1.8668941947908024e-05,-3.1858391480454884e-05
167,-1.7137011809609248e-05,-2.7529054591468594e-05,-4.000000330961484e-05
168,-2.535472276576911e-05,-3.518735525176453e-05,-4.6987125301711785e-05
169,-3.245446578148403e-05,-4.178112078534468e-05,-5.296236338381277e-05
170,-3.8582541606047016e-05,-4.743824888464587e-05,-5.804409397569543e-05
171,-4.3844181618624134e-05,-5.2277044915172155e-05,-6.234671445781714e-05
172,-4.836465450352989e-05,-5.639009259539307e-05,-6.596835078198637e-05
173,-5.221124865784077e-05,-5.986962037241028e-05,-6.898545734657091e-05
174,-5.548244530473312e-05,-6.279819331211911e-05,-7.148372560550342e-05
175,-5.823508786306775e-05,-6.524388140860538e-05,-7.35218463887577e-05
176,-6.055913104319188e-05,-6.726324386363558e-05,-7.517257927247556e-05
177,-6.247546480153687e-05,-6.892378223710693e-05,-7.647628308404819e-05
178,-6.406438046724361e-05,-7.026045523161883e-05,-7.747928520984715e-05
179,-6.534875751640357e-05,-7.131419010875106e-05,-7.822265501999937e-05
180,-6.63926869037823e-05,-7.212364039332897e-05,-7.874120910855709e-05
181,-6.720554779349186e-05,-7.272987545547949e-05,-7.907544841145864e-05
182,-6.782016725992435e-05,-7.315804850804852e-05,-7.924157330307935e-05
183,-6.826709864071745e-05,-7.342464414250571e-05,-7.92591947629262e-05
184,-6.85805900957348e-05,-7.355694719990424e-05,-7.916341360214574e-05
185,-6.875822577967483e-05,-7.357371600846818e-05,-7.895991416262405e-05
186,-6.883013270453375e-05,-7.349910902121337e-05,-7.866816531532095e-05
187,-6.881080594212108e-05,-7.333341045523412e-05,-7.830024628674437e-05
188,-6.871459845569916e-05,-7.30932470105472e-05,-7.786894684613799e-05
189,-6.855131573502149e-05,-7.279169267349062e-05,-7.738691465419834e-05
190,-6.832536314504978e-05,-7.244494781843969e-05,-7.685613923058554e-05
191,-6.804853569519764e-05,-7.20557125077903e-05,-7.63047580676357e-05
192,-6.774200755899074e-05,-7.162057613641082e-05,-7.571046012344596e-05
193,-6.73881572765822e-05,-7.11517600393563e-05,-7.508859312110872e-05
194,-6.700318522234738e-05,-7.067484375511413e-05,-7.446018912560248e-05
195,-6.659448104073817e-05,-7.01702163041773e-05,-7.381103728221206e-05
196,-6.617426606680965e-05,-6.964157250877179e-05,-7.315520633710548e-05
197,-6.573998234671308e-05,-6.910525485182006e-05,-7.248658562275523e-05
198,-6.527798745992186e-05,-6.856240020169935e-05,-7.181071737250022e-05
199,-6.481442937911197e-05,-6.800490837122197e-05,-7.113968081284838e-05
200,-6.434149213419005e-05,-6.744940606040473e-05,-7.046423888823483e-05
201,-6.38597441593447e-05,-6.688310350000393e-05,-6.97798441251507e-05
202,-6.337543823065062e-05,-6.631879045926325e-05,-6.910141792104696e-05
203,-6.28891427822964e-05,-6.575035627065517e-05,-6.84254075622448e-05
204,-6.240099992282921e-05,-6.518305895042431e-05,-6.776247118978063e-05
205,-6.190290946506138e-05,-6.462286705755105e-05,-6.709669264637341e-05
206,-6.14150508226885e-05,-6.405514341167873e-05,-6.643261940553202e-05
207,-6.093159754527733e-05,-6.34939567589754e-05,-6.578829925274476e-05
208,-6.043180178494367e-05,-6.294499144132715e-05,-6.514241590593883e-05
