S,p07,p08,p09
180,-0.08063789245227326,-0.08761135731560898,-0.0956613634173209
181,-0.08253956188752909,-0.08933750031303589,-0.09713739544281452
182,-0.08422746468284004,-0.0908602734739361,-0.09842198515741529
183,-0.08572645448623462,-0.0922035420813927,-0.0995380050028416
184,-0.08705861674229709,-0.09338848208528816,-0.1005057347924776
185,-0.08824355035130793,-0.0944338775354936,-0.10134313832566022
186,-0.08929862815421075,-0.09535636877444631,-0.10206611278817945
187,-0.09023923759343688,-0.0961706824398334,-0.10268870774154948
188,-0.09107899607840864,-0.09688983560351971,-0.10322332975931658
189,-0.09182993949252705,-0.09752533046025746,-0.10368092397072814
190,-0.09250269826566182,-0.0980873151945616,-0.10407113578025928
191,-0.09310665554096431,-0.09858474300017406,-0.10440245873155618
192,-0.09365008224904159,-0.0990254935828716,-0.10468236233407424
193,-0.09414026798992836,-0.09941651036626808,-0.10491741214480044
194,-0.09458362789871444,-0.0997638974098436,-0.10511337393381837
195,-0.09498580851641236,-0.10007302321923817,-0.10527530790227502
196,-0.09535177319719423,-0.10034860174812366,-0.1054076422946082
197,-0.09568588225761232,-0.10059476878154783,-0.10551426719018764
198,-0.0959919665177722,-0.1008151560455417,-0.10559857926750738
199,-0.09627338435791444,-0.10101294414255335,-0.10566355001628835
200,-0.09653308424617535,-0.10119092102911509,-0.10571177710971824
201,-0.09677364957383361,-0.10135152756163279,-0.1057455290975895
202,-0.09699734611956501,-0.10149689906313597,-0.10576678221241309
203,-0.0972061533843771,-0.10162890895060173,-0.1057772649915023
204,-0.09740181653228319,-0.10174918649852316,-0.10577847582737832
205,-0.0975858475271707,-0.10185916444527265,-0.10577172361081466
206,-0.09775957970248328,-0.10196008645380061,-0.10575814712865395
207,-0.09792417635878792,-0.10205304498356327,-0.1057387339642446
208,-0.09808065904337582,-0.10213899308553209,-0.10571434195583151
209,-0.09822991444252693,-0.10221875903937416,-0.10568571710223296
210,-0.09837272266111086,-0.10229306660392012,-0.10565350464730727
