S,p02,p03,p04,p05,p06,p07,p08,p09
138,0.29135636125943165,0.6723283263454505,0.7853012462533115,0.8334390955155868,0.8598931344749872,0.8773231030545503,0.8910953752661044,0.9048811477896379
139,0.3045458996098205,0.6825887410855103,0.7922629663426051,0.8387864625092334,0.8643088023063683,0.8810957297100686,0.8943576546016629,0.9076604357005635
140,0.3177434315659866,0.6923198014874288,0.7987383199292708,0.8437261556082376,0.8683608498927242,0.8845406185287175,0.8973175980031556,0.9101629672159106
141,0.3309197360579219,0.7015353631345533,0.8047596367077858,0.8482688329536359,0.8720645539028737,0.887666828930378,0.899981955626572,0.9124011768335549
142,0.34404292748035914,0.7102464394392882,0.8103469895104354,0.8524539296672629,0.8754531322097137,0.890516105300776,0.9024041958127782,0.9144279999873106
143,0.35708680456991715,0.7184675965277165,0.8155321751246447,0.8562825115632222,0.878529604619871,0.8930843620191808,0.904572772242318,0.9162238967519443
144,0.37002139130493106,0.7262016765707813,0.8203139501006262,0.8597972112056596,0.8813390905970664,0.8954163632779455,0.9065296069366013,0.9178339865911767
145,0.3828262151728268,0.7334833185268508,0.8247443616937744,0.8630115289065543,0.8838885179329736,0.8975199250471633,0.9082796736947785,0.9192586247763757
146,0.3954716554233073,0.7403132329386608,0.8288219888186177,0.8659469585836632,0.8862031108947122,0.8994131661665961,0.9098432229848186,0.9205308515447541
147,0.40793635136537887,0.7467146900808075,0.8325780953555295,0.868631033767997,0.8883066726639299,0.9011287716020888,0.9112532950439345,0.9216545748813587
148,0.4201997860775464,0.7527056311573688,0.8360352410363703,0.8710731691508045,0.8902009795974664,0.9026617675544912,0.9124988764597219,0.9226479136259513
149,0.4322404656420531,0.7583020433798993,0.8392092354370106,0.873301786441516,0.891925822088524,0.9040459048037519,0.913618336539912,0.9235204601054647
150,0.44403902776934956,0.763518670510166,0.8421149999549016,0.8753183067256032,0.893474805252481,0.9052779859075599,0.9146010171434682,0.9242832277323032
151,0.4555835708686118,0.7683857106144387,0.8447868182770435,0.8771468884560818,0.894863916300892,0.9063743533488378,0.9154767610652925,0.9249529142607571
152,0.4668518016615053,0.7728981898935672,0.8472163415262912,0.878813821714175,0.8961240638427626,0.9073637841083837,0.9162416603203383,0.9255309407762979
153,0.47783981216298343,0.777098740911697,0.8494456693597385,0.8803240802990331,0.8972548926067248,0.9082423702011511,0.9169227155325643,0.926031162862273
154,0.48853401324322476,0.780996423088709,0.8514806637549555,0.8816950725076822,0.8982787846889551,0.9090356911656272,0.9175195714306028,0.9264692124588692
155,0.4989209934080918,0.7846104210784688,0.8533401540944396,0.882924666711915,0.8991872135766243,0.9097288256043612,0.918040399255915,0.9268358525105214
156,0.5089875187991311,0.7879386032527691,0.8550191665790408,0.8840402188070584,0.9000075351650594,0.9103487741413119,0.9184979887777445,0.9271555967416134
157,0.51874113893291,0.7910314181458489,0.856564597029319,0.8850356891798583,0.9007251833281771,0.9108799048362926,0.9188930505388271,0.927417431739741
158,0.5281638237875086,0.7938737667245732,0.8579572607914088,0.8859473155098385,0.9013845669869625,0.9113680476957597,0.9192408612079817,0.9276472923147594
159,0.5372574385376083,0.7964978010477353,0.8592230926751654,0.8867523604294547,0.9019597513315603,0.9117837151961794,0.9195343153578506,0.9278267043555388
160,0.5460251806255201,0.798912580535216,0.8603691981079464,0.8874902590605416,0.9024841318705512,0.9121606581175001,0.9197808736871593,0.9279691681740587
161,0.554466605962034,0.8011415530972954,0.8614261304273896,0.8881510638047985,0.9029484715483704,0.9124882183186855,0.9199993655784056,0.9280885393536664
162,0.5625733656700049,0.8031850740053414,0.8623750602509972,0.8887454328032618,0.9033545467218573,0.9127710143275181,0.9201738038200347,0.9281794888238437
163,0.5703472361062722,0.805055222485862,0.8632248693629663,0.8892783398550819,0.9037254500299241,0.913016862114091,0.9203230177945443,0.92824379294143
164,0.577791059441779,0.8067662093935724,0.8639872817184369,0.8897515613170981,0.904045549532384,0.9132335776484979,0.9204462969591987,0.9282892676765186
165,0.5849177142636108,0.8083446800810634,0.8646967586400933,0.8901714920739323,0.9043208848424911,0.9134062395332876,0.9205471940276766,0.9283152024863739
