S,p02,p03,p04,p05,p06,p07,p08,p09
165,0.0014615057608580173,0.0005396315572170352,0.0003542537285738945,0.00026045199774671346,0.0001788104952993308,9.345150431272486e-05,7.395684065159003e-06,-6.420165732379246e-05
166,0.0013349495020520408,0.0004880010351371311,0.00032079846334909234,0.00023485618783070095,0.0001579381603278307,7.595879480959411e-05,-7.440235094691161e-06,-7.643436106263835e-05
167,0.0012181904196495452,0.00044134935706097167,0.00029076296925723,0.00021196832733494375,0.0001393473780808563,6.047542910891934e-05,-2.0484662854869384e-05,-8.710443921700062e-05
168,0.0011106227049140216,0.00039923129691032955,0.00026381073325865145,0.0001915010727771005,0.0001228004720132958,4.677943366004911e-05,-3.1947209322424897e-05,-9.639755660373339e-05
169,0.0010116549731264968,0.00036124525593095314,0.00023964133788467734,0.00017321518441804074,0.00010807909234245017,3.466837483756535e-05,-4.2001389033430314e-05,-0.00010447095633026038
170,0.0009207246165487959,0.00032701201746476727,0.00021797028182390932,0.00015686623555666301,9.498094755144848e-05,2.397712250967743e-05,-5.0801105544451275e-05,-0.00011145971257064957
171,0.0008372742144047152,0.0002961768785780805,0.0001985466724363505,0.0001422570505837939,8.332442291703046e-05,1.4530314729199745e-05,-5.850019135777984e-05,-0.00011750259432119492
172,0.0007607918206531394,0.00026843451905733673,0.00018114242550382187,0.00012918761171931692,7.295881232494139e-05,6.204103897289315e-06,-6.521368334233557e-05,-0.00012269509852558258
173,0.0006907754368512542,0.00024348544513941306,0.00016554345450003893,0.00011751325246223132,6.373340966092655e-05,-1.1370104857633123e-06,-7.106294219738629e-05,-0.00012714835406768543
174,0.0006267534047310619,0.00022105780317360768,0.0001515633840654118,0.00010705932140808727,5.5518327712889004e-05,-7.611049568367889e-06,-7.615241770508874e-05,-0.00013095274198349216
175,0.0005682802139972409,0.00020091221131224302,0.00013903580509122548,9.771341069608752e-05,4.8206274527728965e-05,-1.3313297131389845e-05,-8.05644617685175e-05,-0.00013418244293461612
176,0.000514926910000213,0.00018282058533714007,0.00012780255076449976,8.932673267736391e-05,4.1685837004479254e-05,-1.8333423668082105e-05,-8.438178156211507e-05,-0.00013690666378352034
177,0.00046630901806565817,0.00016657182300150453,0.00011772897323680809,8.182169608517142e-05,3.587558694562176e-05,-2.276365762554633e-05,-8.76868000432296e-05,-0.0001391998694089125
178,0.0004220407845423324,0.00015199660197140474,0.00010868177469092188,7.507978239118529e-05,3.0686067020724295e-05,-2.6657289708964527e-05,-9.052513405549689e-05,-0.00014109446055954322
179,0.000381783635816646,0.00013891884975691937,0.00010056581345452287,6.902212135173613e-05,2.604963356134249e-05,-3.008210569532821e-05,-9.295519021179643e-05,-0.00014265083336795215
180,0.0003451963692668869,0.00012718565756131284,9.326015515398467e-05,6.356316362143843e-05,2.189281644859875e-05,-3.309594376332825e-05,-9.502954867457447e-05,-0.00014390849401024752
181,0.0003119829727893375,0.00011665363786050875,8.668237683195912e-05,5.864123409082822e-05,1.8169004079027218e-05,-3.5756215766014066e-05,-9.680022117208864e-05,-0.0001449096487249335
182,0.000281862710949099,0.000107203490529173,8.076298740888888e-05,5.420204729489342e-05,1.4827037375653163e-05,-3.8094611909400555e-05,-9.829179248299624e-05,-0.000145684140306912
183,0.0002545690591659877,9.872266559796117e-05,7.541913760178431e-05,5.018520710109442e-05,1.1823715340142371e-05,-4.015191734652035e-05,-9.95444793261413e-05,-0.00014626252209382073
184,0.0002298538248624027,9.111012388984818e-05,7.05848890447669e-05,4.6528185748684336e-05,9.109015763897332e-06,-4.1963801322708605e-05,-0.00010058343491436972,-0.00014666241554550652
185,0.00020749382656504167,8.426908948422351e-05,6.620851422667329e-05,4.321023538977897e-05,6.653380069110426e-06,-4.3560675067055854e-05,-0.00010144120210497931,-0.00014691082128592825
186,0.00018728322004335496,7.811792102074833e-05,6.224084359018889e-05,4.018573918074253e-05,4.431939260030049e-06,-4.497493932831276e-05,-0.00010214222356808023,-0.0001470368715672521
187,0.0001690246165253484,7.258520895447873e-05,5.862503371645289e-05,3.7421443721541436e-05,2.410587285339716e-06,-4.621952598427015e-05,-0.00010269872063872754,-0.00014704525597153406
188,0.0001525428672266571,6.760899395885644e-05,5.5331526027657674e-05,3.487286903691711e-05,5.627498467219993e-07,-4.731120384349197e-05,-0.00010312547260582505,-0.0001469450694457919
189,0.0001376792369001123,6.3124332427833e-05,5.232593025539245e-05,3.253859404139803e-05,-1.1219469797651982e-06,-4.82775419641257e-05,-0.00010344692213948292,-0.00014676501791655028
190,0.0001242745639729037,5.907295985707606e-05,4.95680296808132e-05,3.0383091598196188e-05,-2.672919663382345e-06,-4.914213036499859e-05,-0.00010367600111749198,-0.00014651106994278962
191,0.00011220357976071682,5.541025416277989e-05,4.7033239525262616e-05,2.838177692865429e-05,-4.090452421223745e-06,-4.9903405852091964e-05,-0.00010382834148003894,-0.00014619729427067796
192,0.00010133113903521007,5.21009724252508e-05,4.469882242119638e-05,2.651830754984985e-05,-5.412630343926139e-06,-5.0571884457895067e-05,-0.00010389911153652065,-0.00014582084872927226
193,9.155208147149096e-05,4.9105750576927676e-05,4.2541330458334414e-05,2.4782877972029382e-05,-6.632916438320535e-06,-5.1161919145670254e-05,-0.00010390550642114249,-0.000145391538808326
194,8.275428342585656e-05,4.63742821921187e-05,4.054172109135834e-05,2.3171935481514083e-05,-7.767795295876567e-06,-5.169852101971628e-05,-0.00010386884241597727,-0.0001449301123557234
195,7.484509012556373e-05,4.389576702124032e-05,3.868024123221403e-05,2.164512125091278e-05,-8.827356623442029e-06,-5.2170037179166684e-05,-0.000103776045534687,-0.00014443003237829544
196,6.77379574653969e-05,4.162700406595832e-05,3.694424322020495e-05,2.0213661855450482e-05,-9.820695368034649e-06,-5.258826263343508e-05,-0.0001036391950037796,-0.0001438937147213437
197,6.134740715424414e-05,3.957012495447998e-05,3.530843173393805e-05,1.8849704019885394e-05,-1.0762875035652542e-05,-5.295845539876609e-05,-0.00010346369094804686,-0.00014332840692077298
198,5.56131141138394e-05,3.766842837649165e-05,3.378275437171396e-05,1.7568879684404237e-05,-1.1645937547655194e-05,-5.3297100066629355e-05,-0.00010327156019229733,-0.00014275798321250477
199,5.046857154411555e-05,3.593370934140694e-05,3.234731593693141e-05,1.6341914488293696e-05,-1.2473861943362863e-05,-5.358884891393245e-05,-0.00010303594422111928,-0.0001421480533281283
200,4.584535417961888e-05,3.4324472153457464e-05,3.098108436461189e-05,1.517648229309998e-05,-1.3269527698867023e-05,-5.3863260518483e-05,-0.00010278355944137729,-0.0001415322969933186
201,4.1696495145515655e-05,3.284483796051063e-05,2.969031243083009e-05,1.4058940678296494e-05,-1.4028103123564506e-05,-5.409646064435947e-05,-0.00010250488458041218,-0.00014089707178754907
202,3.79780829007359e-05,3.147519578305946e-05,2.84634893432667e-05,1.299071072935476e-05,-1.475157773711544e-05,-5.431132876765332e-05,-0.00010220773560831731,-0.00014025232530912035
203,3.4634126677701715e-05,3.0206166456991923e-05,2.7287541115583736e-05,1.1961986956521287e-05,-1.544236738482141e-05,-5.449848572425253e-05,-0.00010189012300543254,-0.0001395935100845236
204,3.164089434903872e-05,2.9017286351518123e-05,2.6171136369157466e-05,1.0964100738419802e-05,-1.6104593214549823e-05,-5.4671147609042237e-05,-0.00010156639973502024,-0.00013892787364966352
205,2.8951490094186738e-05,2.7902444799110526e-05,2.5098074729612563e-05,1.0014389317802852e-05,-1.6741381614338025e-05,-5.4830735507493955e-05,-0.00010123216043211869,-0.00013826053191223764
206,2.653933961482835e-05,2.6863489210882108e-05,2.4070487825156306e-05,9.092104846786242e-06,-1.735443788675184e-05,-5.496630706147698e-05,-0.00010087688906423864,-0.00013758253203377535
207,2.4370621076741372e-05,2.588365077826893e-05,2.3070185761753237e-05,8.18445755612629e-06,-1.795598336684634e-05,-5.508780986929196e-05,-0.0001005153649202839,-0.0001368991320305213
208,2.2429134105550474e-05,2.4956108291007695e-05,2.2121042775324895e-05,7.321858674913528e-06,-1.8522143818699988e-05,-5.520590207197529e-05,-0.0001001566829472722,-0.00013622241112898337
209,2.067793047899613e-05,2.407787746960821e-05,2.119620035045955e-05,6.474749625340337e-06,-1.908091462610173e-05,-5.531362035071652e-05,-9.978236903407378e-05,-0.00013553403732657898
210,1.910692049023055e-05,2.3261179649125552e-05,2.0297505898270174e-05,5.651230594594381e-06,-1.9620927105279407e-05,-5.5390643183272914e-05,-9.939100209521712e-05,-0.00013483656857715687
211,1.7692656228973647e-05,2.2467077087640064e-05,1.9428085806794115e-05,4.848885737374076e-06,-2.0143744450251688e-05,-5.5474487226092606e-05,-9.901043540594401e-05,-0.00013415075272860122
212,1.6415526715718443e-05,2.170978063986695e-05,1.8576855609353515e-05,4.062172820340493e-06,-2.0662014321715105e-05,-5.5551510058649e-05,-9.862290539786045e-05,-0.00013346536320568703
213,1.5276953035936458e-05,2.0994264104956528e-05,1.776953695298289e-05,3.304592155473074e-06,-2.115058350682375e-05,-5.560437443818955e-05,-9.821590651881706e-05,-0.00013276533650241618
214,1.4236007928047911e-05,2.030006385211891e-05,1.695568130344327e-05,2.5555380034347763e-06,-2.1641994862875436e-05,-5.566391791944625e-05,-9.782354482013034e-05,-0.0001320772469171061
215,1.3299370493768947e-05,1.9638974890767713e-05,1.6168684169315384e-05,1.8204104890173767e-06,-2.211791638728755e-05,-5.571195060838363e-05,-9.741924600348284e-05,-0.0001313883046805131
216,1.2458372111723293e-05,1.9003181250809575e-05,1.541280880701379e-05,1.1037570857297396e-06,-2.2572095303985407e-05,-5.5756430583642214e-05,-9.70150892953825e-05,-0.00013069282545075112
217,1.169354391095112e-05,1.8382593225396704e-05,1.4668444237031508e-05,4.0827785596775357e-07,-2.3020874095891486e-05,-5.579494199992041e-05,-9.661036415309354e-05,-0.00013001084653296857
218,1.0996785704264767e-05,1.7782468830773723e-05,1.3933743048255565e-05,-2.759747985692229e-07,-2.346851601942035e-05,-5.5830327028161264e-05,-9.620507057661598e-05,-0.00012931636206303665
219,1.0372644965173095e-05,1.7209771385751083e-05,1.322845832874009e-05,-9.535483513900544e-07,-2.389057840446185e-05,-5.585206963587552e-05,-9.579267157278082e-05,-0.00012863296205978259
220,9.794547395358677e-06,1.6647732081764843e-05,1.2525447345979046e-05,-1.6129320101754274e-06,-2.4315340851899236e-05,-5.587352802649548e-05,-9.538553058519028e-05,-0.00012794288295481238
221,9.272298484575003e-06,1.6102745803436846e-05,1.1845600056403782e-05,-2.263220721943071e-06,-2.472503979333851e-05,-5.588972840087081e-05,-9.496204711467726e-05,-0.00012727099374387763
222,8.79438744050276e-06,1.5576944178974372e-05,1.1171295000167447e-05,-2.900435447372729e-06,-2.5128485958703095e-05,-5.5892286354719545e-05,-9.454566907152184e-05,-0.00012659526760216977
223,8.359108960576123e-06,1.5063363889566972e-05,1.0514753512325115e-05,-3.523439318087185e-06,-2.552638989072875e-05,-5.589825491369993e-05,-9.41278699428949e-05,-0.00012590930964506697
224,7.954668035381474e-06,1.4563283912139013e-05,9.864180583463167e-06,-4.134079745199415e-06,-2.5914772550095222e-05,-5.591573426499963e-05,-9.372243425787019e-05,-0.00012522988868113316
225,7.582201533296029e-06,1.4066614539842703e-05,9.227534292222117e-06,-4.738325287689804e-06,-2.627899675644585e-05,-5.590464979832177e-05,-9.33044930206961e-05,-0.00012457036291380064
226,7.242988431244157e-06,1.3585292890638812e-05,8.60509885569627e-06,-5.3223914164846065e-06,-2.665757392605883e-05,-5.591985541286704e-05,-9.290502589465177e-05,-0.00012390046322252601
227,6.929923301868257e-06,1.3109229257679544e-05,7.99801114226284e-06,-5.89949422646896e-06,-2.701767698454205e-05,-5.592028173850849e-05,-9.248921628568496e-05,-0.00012322189490987512
228,6.635474392169272e-06,1.2653202929868712e-05,7.387797040792066e-06,-6.484981440735282e-06,-2.7373232569516404e-05,-5.590237606156734e-05,-9.206715390064346e-05,-0.00012257501680323912
229,6.363194415826001e-06,1.2206271549075609e-05,6.8048677803744795e-06,-7.034373084024992e-06,-2.7718272122001508e-05,-5.589001261796511e-05,-9.165745495920419e-05,-0.0001219089540427376
230,6.099583060859004e-06,1.1765308727262891e-05,6.21113827037334e-06,-7.581917316201725e-06,-2.806800125654263e-05,-5.588418616753188e-05,-9.125187716563232e-05,-0.00012124303339078324
231,5.85941961617209e-06,1.1339693628542591e-05,5.633467026200378e-06,-8.137135409924667e-06,-2.840920387825463e-05,-5.584482209997077e-05,-9.081958296519588e-05,-0.00012059260257046844
232,5.6421356475766515e-06,1.0906120451181778e-05,5.078675258118892e-06,-8.66918981046183e-06,-2.8727527023875155e-05,-5.583714823842456e-05,-9.042082638188731e-05,-0.00011994700344075682
233,5.431104455055902e-06,1.048633180289471e-05,4.526441443886142e-06,-9.181206905850559e-06,-2.9041871130175423e-05,-5.580488959822105e-05,-8.99943586318841e-05,-0.0001193090781725914
234,5.228883992458577e-06,1.0083454071718734e-05,3.9749181723891525e-06,-9.70615587903012e-06,-2.9365025966399116e-05,-5.578513651016692e-05,-8.959460728874546e-05,-0.00011865694204971078
235,5.03845853927487e-06,9.6730445875437e-06,3.439026841078885e-06,-1.0213625500909984e-05,-2.9674254165001912e-05,-5.5744635574228596e-05,-8.917041327549668e-05,-0.00011802086419265834
236,4.858407010033261e-06,9.278835477743996e-06,2.909246177296154e-06,-1.071214228431927e-05,-2.998149284394458e-05,-5.5720050795571296e-05,-8.877748314262135e-05,-0.00011738194416466285
237,4.686029342337861e-06,8.891021252566134e-06,2.388844677625457e-06,-1.1190337545485818e-05,-3.027835759894515e-05,-5.568807637246209e-05,-8.837020004648366e-05,-0.0001167414609426487
238,4.527578312263358e-06,8.514149385518976e-06,1.8818013813870493e-06,-1.1672227628878318e-05,-3.055575348298589e-05,-5.565425453823991e-05,-8.795851158538426e-05,-0.0001161052409770491
239,4.364721917227143e-06,8.129319439831306e-06,1.3658052466780646e-06,-1.2157244100308162e-05,-3.0854323540552286e-05,-5.56006796159636e-05,-8.754227565077599e-05,-0.00011549033729352232
240,4.2233239128108835e-06,7.748610642011045e-06,8.812151008896763e-07,-1.2632028756343061e-05,-3.111850332970789e-05,-5.556117343985534e-05,-8.713755050848704e-05,-0.00011486747553135501
241,4.079367954545887e-06,7.396323553621187e-06,3.895195277436869e-07,-1.3095871054247255e-05,-3.139817295050307e-05,-5.552550419452018e-05,-8.673325169183954e-05,-0.00011422315537856775
242,3.930153980036266e-06,7.0458838763443055e-06,-1.0231815394945443e-07,-1.3541807675210293e-05,-3.167130557812925e-05,-5.549452453124104e-05,-8.635112180854776e-05,-0.00011360157259332482
243,3.800124659392168e-06,6.673559482806013e-06,-5.739764219470089e-07,-1.3976801938042627e-05,-3.193306952198327e-05,-5.544308123717201e-05,-8.594668088335311e-05,-0.00011300642199785216
244,3.673505943879718e-06,6.331362101263949e-06,-1.0372502856625943e-06,-1.4403696013687295e-05,-3.218644906155532e-05,-5.538822733797133e-05,-8.554025043849833e-05,-0.00011238654451517505
245,3.5480240967444843e-06,5.985469897495932e-06,-1.5050716228870442e-06,-1.4836984973953804e-05,-3.244252866352326e-05,-5.5335078741336474e-05,-8.513268312526634e-05,-0.00011177775149917579
246,3.417994776100386e-06,5.644409384331084e-06,-1.9629453618108528e-06,-1.527368453935196e-05,-3.2697471397113986e-05,-5.5290172440436436e-05,-8.474017931803246e-05,-0.00011117009535155375
247,3.304165829831618e-06,5.3154280976741575e-06,-2.411439936622628e-06,-1.5693046861997573e-05,-3.292655037512304e-05,-5.5247824093385134e-05,-8.435165455011884e-05,-0.00011056300763812033
248,3.1961633339960827e-06,4.979909817848238e-06,-2.8352076242299518e-06,-1.6084413800854236e-05,-3.315165031381184e-05,-5.517250656339456e-05,-8.394721362492419e-05,-0.00010997325716743944
249,3.0725288979738252e-06,4.656754981624545e-06,-3.2818547879287507e-06,-1.650050762691535e-05,-3.339778231747914e-05,-5.512532652574009e-05,-8.355613090316183e-05,-0.00010937412753264653
