S,p02,p03,p04,p05,p06,p07,p08,p09
102,0.2208385819765096,2.6079097352693648,4.844256338887298,6.327261236882541,7.358049796257759,8.150608939394566,8.84366124636049,9.581726434815252
103,0.26288411529538924,2.914326587577509,5.302486768155035,6.856317407977207,7.924653110680246,8.740102744164702,9.449190225341297,10.200383886882491
104,0.31123520354697787,3.242128563296642,5.780296258528494,7.4008024767646665,8.503003339743742,9.338210658693669,10.060449718141129,10.821606517641413
105,0.3665342345623989,3.591138702030427,6.276272674110571,7.958707276278786,9.090798036615055,9.942473043489386,10.674890825868033,11.442800206440394
106,0.4294436784062216,3.961008251496256,6.788847438032874,8.52792400247715,9.68568732377939,10.550425243449624,11.289997451457976,12.061443647537471
107,0.5006406180362022,4.351217681841657,7.31631533790189,9.106273457737402,10.28530351092627,11.159627536683201,11.903315535599644,12.675115845883765
108,0.5808106529947565,4.761080340798252,7.856856017385282,9.691532417921422,10.887289676020371,11.767693175279701,12.512479681570097,13.28152034991703
109,0.6706412510812387,5.189748636602598,8.408556652983457,10.28146061092805,11.489326734137604,12.372314121433801,13.115236860983257,13.878506006026468
110,0.7708146375309809,5.636222582583449,8.969435331218634,10.87382679254567,12.08915855230863,12.971284127560876,13.709466944566982,14.464084106968754
111,0.8820003256221342,6.099360500733119,9.537464665099193,11.466433458728885,12.684614738001086,13.56251887680848,14.293199863235627,15.036441837867896
112,1.0048474018975462,6.577891624637288,10.110595176593407,12.057139851373575,13.273630865429096,14.144073052957394,14.864629390487492,15.59395213917014
113,1.1399766887965068,7.0704303261281956,10.686778051960388,12.643882897611645,13.85426591107297,14.714154227668528,15.422123512642825,16.135180049037245
114,1.2879729132692086,7.575491654909782,11.263986878295993,13.224695874658464,14.424716807415193,15.271133583016903,15.964231511755854,16.65888573443297
115,1.4493770090412414,8.091507877061588,11.840238037397198,13.797724605524307,14.98333006804131,15.813553529220313,16.48968790499694,17.164024496008068
116,1.6246786857881943,8.616845696018949,12.413609497707865,14.36124106701797,15.528610492765436,16.34013230065179,16.997413426445007,17.649743937653284
117,1.814309388242785,9.149823805465473,12.98225773127548,14.913654428916344,16.05922710110619,16.84976583424813,17.486513370457146,18.115378722249886
118,2.0186357658380505,9.688730516943522,13.544432685552719,15.453519418695548,16.57401630881239,17.3415269539845,17.956273471320117,18.56044317669614
119,2.237953764921974,10.231841113350626,14.09849058173762,15.979542228095054,17.071982688499077,17.81466231518536,18.406153728012242,18.984622091355874
120,2.4724834397749085,10.777434702191613,14.642904579886816,16.49058393997649,17.55229736355446,18.26858722813185,18.835780406867286,19.387760105527008
121,2.7223645706342388,11.323810310592817,15.176273243699965,16.985661684998377,18.01429437184865,18.70287870850973,19.24493656479953,19.769849932238515
122,2.987653160008152,11.869301987843526,15.697326836860979,17.46394775414828,18.457465254861916,19.117267075419164,19.63355141301193,20.131019787505977
123,3.2683188562976357,12.412292780483723,16.204931539931522,17.924766747334786,18.881452063368442,19.51162631117498,20.001688799631268,20.471520328868564
124,3.564243351872331,12.951227418289688,16.698091718581054,18.367591077872447,19.28603906353743,19.885963466315104,20.349535061825463,20.79171128404056
125,3.8752197653701965,13.484623561810237,17.17595027921348,18.792035033321497,19.67114348424559,20.24040747521383,20.677386576295476,21.092048133120045
126,4.200953018296261,14.011081590048489,17.637787354107815,19.197847631513554,20.03680545197284,20.57519750611192,20.98563717165547,21.373068936725304
127,4.541061188467754,14.529292882503595,18.083017496106635,19.584904405789416,20.38317732449002,20.890671069295763,21.274765626877468,21.635381587259417
128,4.895077808619863,15.038046505733147,18.51118542637309,19.953198534850003,20.710512824173577,21.187252237098164,21.545323476068745,21.87965156394966
129,5.262455073384853,15.536234440549633,18.92196072024177,20.30283129776933,21.019155902024522,21.46543994410166,21.79792317544837,22.1065903135198
130,5.642567881580795,16.022855252906254,19.315131413133457,20.634002265040863,21.309529783941628,21.7257966928841,22.033226902884447,22.316944441413963
131,6.034718660408166,16.497016398542286,19.690596894772483,20.94699920824894,21.582126102615007,21.968937645411298,22.251935930306384,22.51148564305083
132,6.438142873776974,16.95793516187649,20.04836013078659,21.24218805139577,21.83749442075111,22.19552033206895,22.454780744496357,22.69100156730985
133,6.852015150027312,17.40493831139389,20.388519439151764,21.520002930053295,22.076232206913456,22.406234988281422,22.642511953563368,22.856287423422824
134,7.275455901223359,17.837460661596083,20.711259996986087,21.780936471493813,22.29897531158542,22.601795576271396,22.81589199064626,23.008138671798402
135,7.707538367673904,18.25504255554833,21.016845153098984,22.025530472369322,22.506389075793717,22.782931575981987,22.97568765534663,23.147344426277524
