S,p02,p03,p04,p05,p06,p07,p08,p09
125,0.01019307054761498,0.01696131527673117,0.015032273807946694,0.01327807106932255,0.012004554683642255,0.011019023382630166,0.010168208319782934,0.009291729519134151
126,0.010574884539149565,0.016584785305084893,0.014394221778957217,0.012578610935065626,0.011294017596696904,0.010312666276490745,0.009472645245978129,0.00861433548493551
127,0.01093728541512462,0.016174509518407376,0.013749895249048905,0.011888182847030748,0.010601151458899949,0.009629511765751886,0.008804348183844013,0.007967743300696384
128,0.011278133809078383,0.01573442355962129,0.013103432880967603,0.011210104062797654,0.009928537352266176,0.008971538854041228,0.008164756835071785,0.007352838480301216
129,0.011595467470648657,0.015268473525509307,0.012458651283964173,0.010547284929884881,0.009278326622563782,0.008340298798259482,0.007554913104002026,0.006770136558031936
130,0.011887523148068624,0.0147805817363178,0.0118190543396679,0.009902233593095389,0.008652262550867817,0.007736952554182608,0.006975487636395883,0.0062198078154551695
131,0.01215274938903832,0.014274594839491783,0.01118780295072952,0.0092770838477918,0.008051722382163007,0.007162310069475097,0.006426824867844516,0.005701737570973364
132,0.012389820072122859,0.013754255281384076,0.010567722625864917,0.008673602671649405,0.007477727663740552,0.006616854690832952,0.005908962421585784,0.005215538614322668
133,0.01259763827032856,0.013223160078013052,0.009961297173788353,0.008093193990532654,0.006930963039053495,0.006100763592087333,0.00542168169914703,0.004760605065712298
134,0.012775346176496782,0.01268474173699019,0.009370682469977965,0.007536943655850337,0.00641182808180929,0.005613957867467434,0.004964532109852371,0.004336136711913241
135,0.01292232583605113,0.012142245644497507,0.008797714912134325,0.007005635112022901,0.005920454242414053,0.005156132054651152,0.004536867947990686,0.003941178583488636
136,0.013038196056136542,0.011598701377124598,0.008243915772254695,0.0064997759707807745,0.005456739557985202,0.004726781952513193,0.004137882569921203,0.003574654350302353
137,0.013122810891275094,0.011056925668384565,0.007710521678916393,0.006019616272112671,0.00502037064364913,0.004325227251911201,0.0037666276497816398,0.0032353770507143054
138,0.01317624994001676,0.010519498427896679,0.007198491331905643,0.005565179463928871,0.004610848733932471,0.003950646245698408,0.0034220500921833263,0.00292209374919139
139,0.013198813464398995,0.00998876851454611,0.006708530548849012,0.0051362935238330465,0.004227533381140347,0.0036021103966277224,0.003103016616989862,0.002633503370930157
140,0.013191006207335931,0.009466839294702822,0.006241104522075602,0.004732608189783605,0.0038696518345204822,0.003278593219135928,0.0028083285386060197,0.0023682691363546837
141,0.013153528293230465,0.008955583865599692,0.00579646989962157,0.0043536256200127355,0.0035363283146239155,0.002979003248526624,0.0025367549483235052,0.00212504993157836
