S,p01,p02,p03,p04,p05,p06,p07,p08,p09
193,25.244870037255392,25.171753923558523,25.02667480470677,24.861156406785764,24.689144106559976,24.517139457458367,24.350807144912775,24.20007710526306,24.0862579836687
194,25.24806592845152,25.17378452324692,25.02799463428573,24.861808439879947,24.689186898285694,24.51659586668597,24.34966836233343,24.198373812822634,24.084365966103856
195,25.251136113979552,25.175773613028692,25.029284147137783,24.862442051443164,24.689223719320804,24.51605815139146,24.348545568386722,24.196692177724795,24.082492618049397
196,25.254092122395374,25.17772343608726,25.030544914983462,24.863058436608295,24.68925529015564,24.515526892088243,24.34743905510572,24.195032397500423,24.080638097245807
197,25.2569443304651,25.179635933625374,25.03177825801117,24.863658561002918,24.6892824371514,24.515002458258547,24.34634905768007,24.193394542493248,24.07880255290706
198,25.259701969559952,25.18151299781834,25.032985487882794,24.86424338741244,24.689305750058562,24.514485294702123,24.345275767956306,24.19177872425848,24.076985953058735
199,25.262373265633183,25.183356213176463,25.034167660464842,24.86481372372395,24.68932572767812,24.513975659345984,24.344219269778474,24.190184939953948,24.075188326833082
200,25.264965668725377,25.18516701641715,25.03532578259637,24.865370266269334,24.689342898653873,24.513473763221324,24.343179592278826,24.18861311141995,24.073409620228855
201,25.26748578475235,25.1869466694643,25.036460757377196,24.865913627536425,24.68935764241564,24.5129797718846,24.34215669566697,24.18706310649554,24.071649759349608
202,25.269939488481437,25.188696426425846,25.03757346588031,24.866444491067337,24.689370224706405,24.512493848760638,24.341150604101355,24.18553486904784,24.069908588586483
203,25.272332121062387,25.190417294851382,25.038664580989686,24.866963271108485,24.6893810484039,24.512016035771463,24.34016115273607,24.184028161755574,24.06818603262195
204,25.274668310260036,25.192110348370985,25.039734864407134,24.86747052898863,24.689390309617917,24.51154644091957,24.33918836715065,24.18254290788013,24.06648184845039
205,25.27695236835825,25.193776358634064,25.040784877461416,24.867966614294797,24.6893982584595,24.511085021572395,24.338231983733746,24.181078807572472,24.06479594085908
206,25.279188030680185,25.195416194634387,25.041815264614794,24.86845197964271,24.689405015010376,24.510631844520955,24.337291935694335,24.17963570735537,24.063128068974034
207,25.281378697172837,25.197030603152367,25.042826509036328,24.868926925591946,24.689410852829493,24.510186842974232,24.336368029054253,24.178213354986152,24.061478060133364
208,25.283527347852438,25.198620306099425,25.04381912302733,24.86939180101899,24.689415845102754,24.5097500098268,24.33546016789023,24.176811565013164,24.05984570330588
209,25.28563674175643,25.200185898910373,25.04479359970446,24.869846897246358,24.6894201005432,24.509321287524696,24.334568066564085,24.175430048245513,24.0582307910131
210,25.28770930325663,25.201727980572738,25.045750376051497,24.870292525491774,24.68942371578464,24.508900628461557,24.333691590783243,24.174068574467352,24.056633066749097
