S,p01,p02,p03,p04,p05,p06,p07,p08,p09
160,25.095184219736662,25.09108249562075,24.97139283406113,24.820561680982674,24.656277482293373,24.490052553360893,24.332136595006656,24.193387308457655,24.082976832318078
161,25.114650611257613,25.10247576417157,24.980326491075285,24.827150056694332,24.66053053886696,24.492081538696194,24.332221836687037,24.192164215008912,24.081768992090243
162,25.132510350189815,25.11306542629654,24.98859753750082,24.83315165591193,24.664256889650456,24.49363527183834,24.33187345687315,24.190538196933172,24.080184975261428
163,25.148919804607313,25.12293632506157,24.99627761451961,24.838632331736218,24.6675189185197,24.494773456495974,24.331148853562464,24.188564131577547,24.078276274863693
164,25.16402133778683,25.13216448996047,25.003430565107006,24.843650680139714,24.670371998780634,24.49554910093354,24.33009887887749,24.18629055185306,24.076088354263444
165,25.17794424612418,25.140817906788012,25.01011329520963,24.848258790655105,24.672865303188015,24.496009174868046,24.32876854854271,24.183760402252116,24.07366130725563
166,25.190805830277437,25.148957275078484,25.016376412168025,24.852502985694965,24.67504241039364,24.4961951846534,24.327197609608216,24.1810114992802,24.071030497907483
167,25.202712291871872,25.156636775136572,25.02226495799675,24.856424257535533,24.676941914236746,24.496143869612293,24.3254211710564,24.17807723062992,24.068226943541045
168,25.213759730391413,25.1639046954466,25.027818847433988,24.86005893942433,24.678597908689422,24.495887668507518,24.32347016281255,24.174986950953322,24.065277862206354
169,25.224034951421,25.170804017449196,25.03307349215333,24.863439200117906,24.680040487368156,24.495455110695726,24.32137176384685,24.171766404634806,24.062207146613442
170,25.233616217690265,25.177372928908422,25.038060293525174,24.866593491168484,24.681296231676694,24.494871311020457,24.31914988392236,24.168438220328877,24.059035708035022
171,25.24257404488139,25.183645382753635,25.042807034481026,24.869546879102696,24.682388561103604,24.494158411414443,24.316825494707924,24.165022194466697,24.055781740628387
