S,p01,p02,p03,p04,p05,p06,p07,p08,p09
80,2.6035396321821835,2.833251922961244,2.9016495655209695,2.9356397018170943,2.957084996022541,2.9732933750453716,2.9879744905561556,3.0042300443011705,3.0277204473908026
81,2.9720157625465204,3.219553411675513,3.292548429652542,3.328472448949349,3.3508913020885434,3.367669974309595,3.382791405148744,3.399557314152646,3.4239191923429724
82,3.3644406894925427,3.6283163331063406,3.7053163983929993,3.7427960883018585,3.765889327216332,3.782972135493168,3.7982764277111336,3.8152784618639135,3.840158486114742
83,3.778094399247145,4.056359594756809,4.13663167149303,4.175213760342356,4.198630731711561,4.2157100732759245,4.230901809507137,4.2478259860612155,4.27281927876888
84,4.209678672780215,4.499943314396626,4.582622865705321,4.621785058500083,4.645128443788171,4.661859610502472,4.6766097295014575,4.693107177173861,4.717764138909009
85,4.655371927168028,4.954838137011253,5.03894278519379,5.078102193215583,5.100934479883579,5.11694134292362,5.130892699135581,5.146585832245254,5.170420691589239
86,5.110901160804704,5.416410675721517,5.500857892939415,5.539381595512927,5.561233005128008,5.576114869083604,5.5888888589861185,5.603378663594505,5.625879466613082
87,5.571628441256582,5.879721951280725,5.963350189981398,6.000567578761107,6.020945192464211,6.0342845954475255,6.045488632948626,6.05836282126293,6.079002516540255
88,6.032648819691566,6.339635236733976,6.421227774487948,6.456444260958261,6.474842036156003,6.4862132358167734,6.495448826606687,6.506290581882457,6.524538814930425
89,6.4888961689679725,6.790929435727122,6.869240111637698,6.901751730890027,6.9176610720822485,6.926638933911766,6.933510077741234,6.941907092755661,6.957242301045552
90,6.935253233268934,7.2284140365819205,7.302194000492479,7.331302419231189,7.344222951359836,7.350391945577517,7.35451358893302,7.360067095101286,7.371988491056136
91,7.366662147709757,7.647041780858288,7.71506636294772,7.740093797499181,7.74954399169081,7.75250700846275,7.753513274473267,7.755846767774077,7.763885812990257
92,7.778231821016224,8.042015448717077,8.103110281494352,8.123413851808259,8.128941169722737,8.128327878518249,8.125879818019488,8.124647207963243,8.128378214278253
93,8.165338860979254,8.408885564792357,8.46195115179249,8.47693623529322,8.478126489008808,8.473600993748054,8.467393628837083,8.46228656798953,8.461336106599937
94,8.523719128614715,8.74363633981634,8.787670356620314,8.796802561634731,8.793288225645846,8.784555803487137,8.774324268405742,8.765078460901687,8.759133318623213
95,8.849547509104383,9.042757749824215,9.076874478108898,9.07968992311714,9.071157185549517,9.0579699386506,9.043494564888732,9.029894896159796,9.018708381873797
96,9.139504051065561,9.30330228187115,9.326748710636323,9.32286237064428,9.309056763906476,9.291218059530593,9.272328295204524,9.254212675569029,9.237609148655679
97,9.390825219766086,9.522925511551428,9.535093779304837,9.5242057408651,9.504936250244178,9.482303872125897,9.458880971329187,9.436142835683725,9.414020396043554
98,9.60133960623999,9.699910292444436,9.70034628918981,9.682245834707892,9.657387438251064,9.629875419800982,9.601853882705846,9.574443335957916,9.546774682784864
99,9.769488003192883,9.833174907218911,9.821582993065903,9.796150511265367,9.765645160810799,9.733224314487643,9.70059209982832,9.668515744549744,9.635347268766026
100,9.89432828506942,9.922266031967553,9.898509960177826,9.865716751109588,9.829572850654777,9.792270049175933,9.755067619217073,9.718387140029705,9.679836372415984
101,9.975525983296762,9.967337791252362,9.931438035941653,9.891344139205671,9.849634622618453,9.807530922256724,9.765849211897937,9.724678827160993,9.68093040450313
102,10.013331834888284,9.969118510904096,9.921246300645947,9.873996528071416,9.826855671715151,9.780083396537798,9.734060825956625,9.68856374166105,9.639864090300598
103,10.008547876561025,9.92886702130491,9.869335454899542,9.815153849555003,9.762772983767931,9.71151191249131,9.66133057901164,9.611714602546506,9.558365561157522
104,9.962483869241368,9.848320511256503,9.777573189904132,9.716756161513018,9.659378464439428,9.603851274784247,9.549732477145412,9.49624495795831,9.438596577018288
105,9.876905964558702,9.729635996125197,9.648233642840509,9.581142048196156,9.51905661529473,9.459523751251808,9.401723002024909,9.344645274103058,9.283088031724063
106,9.753979571121008,9.575327449082849,9.483933003755496,9.410983445379273,9.344518834124571,9.281272961247922,9.220074646085763,9.159716145150654,9.094672816756244
