S,p03,p04,p05,p06,p07,p08,p09
40,-5.958417795629264e-11,-2.172199036031096e-11,-1.235909694691841e-10,2.533045618114238e-10,2.5389320809224096e-10,2.9135436204826817e-10,1.8988478192828742e-10
41,1.8319220124014468e-10,1.8035606452222516e-10,3.6722070922144433e-10,1.9398463284104232e-10,3.73994840224462e-10,6.160913425502184e-10,6.9315933629172e-10
42,4.728993604067796e-10,4.147697469228014e-10,1.0336767347299678e-09,9.1448674481319e-10,1.1395155229120146e-09,1.5201005472658384e-09,1.6708082019820544e-09
43,7.700233059351355e-10,1.3723700086320196e-09,1.7984756506342796e-09,2.7033002538086026e-09,2.876277306335002e-09,3.245914750378051e-09,4.067721418645506e-09
44,2.0229519961610107e-09,3.6100349410944024e-09,4.74192874946405e-09,5.967124477744677e-09,7.540928278714449e-09,8.432314402259659e-09,1.05214400202443e-08
45,4.730287299036193e-09,8.474784915476398e-09,1.1730913898853407e-08,1.4894008637965658e-08,1.7629193333627184e-08,2.0683160864221336e-08,2.4637499271456187e-08
46,1.0929477297632622e-08,1.976320168893089e-08,2.6741862797094973e-08,3.331000475516083e-08,3.9965815946756485e-08,4.677327813051843e-08,5.606710527665513e-08
47,2.5501670573821973e-08,4.387451466369372e-08,5.966824335259412e-08,7.367642327996001e-08,8.770906657763378e-08,1.0222253011304993e-07,1.2152339210261186e-07
48,5.607523745469326e-08,9.418696412348684e-08,1.2751359984117141e-07,1.5685390527968616e-07,1.856050357759145e-07,2.1474269652273253e-07,2.5486785425611857e-07
49,1.1638877366756286e-07,1.9557044986876626e-07,2.6240866036025655e-07,3.219966155773628e-07,3.777726922447422e-07,4.372433201637639e-07,5.163844936317098e-07
