S,p03,p04,p05,p06,p07,p08,p09
32,2.513545882049505e-15,4.127347426100609e-14,1.4280526872707088e-14,9.246813709384593e-15,2.1044534025126494e-14,4.747431069250467e-14,3.881855185960978e-14
33,2.5354092742009073e-14,9.798737163717383e-14,6.282702452825804e-14,1.0765310604217785e-13,1.2120282018825846e-13,1.793758266953537e-13,2.373181138937157e-13
34,1.0438124711641924e-13,1.9933535268717246e-13,3.634175958462508e-13,5.39011516912769e-13,6.608390362997319e-13,8.00780265406602e-13,9.746386496291319e-13
35,5.204729485765342e-13,1.0759666706065794e-12,1.6519177096318051e-12,2.3749564089893265e-12,2.832878941646423e-12,3.443272802090847e-12,4.4330812787809516e-12
36,2.239137679733014e-12,4.5874931318464245e-12,6.912755103714466e-12,9.056836758318233e-12,1.1375263712593855e-11,1.3945104184793913e-11,1.762413318461858e-11
37,8.757482889949395e-12,1.7367131229674415e-11,2.5868763621690696e-11,3.4088357340825015e-11,4.220775983929116e-11,5.1329125230476266e-11,6.427634926392166e-11
38,3.146966380937468e-11,6.173037010178113e-11,9.10381950435642e-11,1.1885918252538234e-10,1.4685834226449923e-10,1.7802323246885114e-10,2.2149896797706575e-10
39,1.0706528247007096e-10,2.0621853423140575e-10,3.0091616525840834e-10,3.9064323504744325e-10,4.796092792580958e-10,5.787666171980333e-10,7.165970629796369e-10
40,3.42672436117084e-10,6.487879868291816e-10,9.385530007475229e-10,1.210286541870392e-09,1.479334368629648e-09,1.7767138544688114e-09,2.187696874628089e-09
41,1.0364302515593998e-09,1.93204934458173e-09,2.770550395419062e-09,3.549997171264044e-09,4.3183661331406565e-09,5.162855385800977e-09,6.324774217748226e-09
42,2.9747543273344787e-09,5.46460970259296e-09,7.76596674677403e-09,9.891610064502914e-09,1.1974052553004823e-08,1.425344452965928e-08,1.737429004177489e-08
43,8.129495989543321e-09,1.471719434551127e-08,2.0736330133031796e-08,2.625782239111577e-08,3.163659197153372e-08,3.7498426521695764e-08,4.5486519018784105e-08
44,2.1211378987566204e-08,3.7855474808444736e-08,5.289401079007792e-08,6.659144370505082e-08,7.986743183620528e-08,9.427108938770893e-08,1.1381088674568914e-07
45,5.297675431244879e-08,9.323651642780747e-08,1.2921833610311754e-07,1.617655898314255e-07,1.931522040930809e-07,2.2705939791930495e-07,2.728510729327866e-07
