S,p03,p04,p05,p06,p07,p08,p09
186,7.214993047455209e-06,1.0186340659856796e-06,-1.234425894836022e-05,-3.238469048483239e-05,-6.033232580193726e-05,-9.886832685879199e-05,-0.00014269488701756927
187,5.154277005203767e-06,-9.735856565384893e-07,-1.420914941263618e-05,-3.390070446585014e-05,-6.127891083451686e-05,-9.908163178806717e-05,-0.00014230096212486387
188,3.2954972084553447e-06,-2.800391030177707e-06,-1.5913173001536052e-05,-3.528995762280829e-05,-6.211351433194068e-05,-9.921350851982425e-05,-0.00014184195151756285
189,1.6336798580596223e-06,-4.474998149817111e-06,-1.7488730463810498e-05,-3.655586056083848e-05,-6.285318931986694e-05,-9.925869903781859e-05,-0.00014130463910078106
190,1.4125589586910792e-07,-6.004370334267151e-06,-1.8948469460156048e-05,-3.772498757825815e-05,-6.350205694616307e-05,-9.923567745317996e-05,-0.00014070849374547834
191,-1.2141754268668592e-06,-7.4220452006557025e-06,-2.0307595605117967e-05,-3.8802312474217615e-05,-6.40780228877702e-05,-9.914444376590836e-05,-0.00014007255799697305
192,-2.4375879092985997e-06,-8.73811245583056e-06,-2.1563835161941824e-05,-3.9801335560696316e-05,-6.459046630880039e-05,-9.901228281705698e-05,-0.00013939526866124652
193,-3.539781801009667e-06,-9.950298363037291e-06,-2.273282007081434e-05,-4.071495141033665e-05,-6.503015015368874e-05,-9.88232784493448e-05,-0.000138680604777619
194,-4.543636578091537e-06,-1.1079492878707242e-05,-2.3839561436034273e-05,-4.157385546932346e-05,-6.542975938828022e-05,-9.859391525424144e-05,-0.00013792501363241172
195,-5.465778940560995e-06,-1.2132232996009407e-05,-2.4872974790923763e-05,-4.236937911628047e-05,-6.578176225957577e-05,-9.833826197791495e-05,-0.00013715151681026327
196,-6.309477385002538e-06,-1.3120455832904554e-05,-2.584215508250054e-05,-4.3120422787978896e-05,-6.609440106331022e-05,-9.805020795283781e-05,-0.00013636395124194678
197,-7.078995167830726e-06,-1.4059935438126558e-05,-2.67574762347067e-05,-4.38134861724393e-05,-6.636440730289905e-05,-9.774652198757394e-05,-0.0001355668644009711
198,-7.790248446326586e-06,-1.4929923963791225e-05,-2.7631585908238776e-05,-4.4469032900451566e-05,-6.660314966211445e-05,-9.740290352056036e-05,-0.00013473567150867893
199,-8.451479516224936e-06,-1.576538011249795e-05,-2.8450273248381563e-05,-4.508962092586444e-05,-6.681375452899374e-05,-9.705871661935817e-05,-0.00013391243669502728
200,-9.065814765563118e-06,-1.655251935517299e-05,-2.9239544119263883e-05,-4.567780820252665e-05,-6.700474841636606e-05,-9.669022915659298e-05,-0.00013307172253007593
201,-9.629701480662334e-06,-1.7293615428570774e-05,-2.998149284394458e-05,-4.622052074410021e-05,-6.715808353874309e-05,-9.630355179979233e-05,-0.00013222276606938976
202,-1.0161897989746649e-05,-1.8008279312198283e-05,-3.069843046432652e-05,-4.6738364289922174e-05,-6.729649726366915e-05,-9.59141743805958e-05,-0.00013136798315827036
203,-1.0655014648364158e-05,-1.8687273950490635e-05,-3.137571980005305e-05,-4.722721769212512e-05,-6.741146307831514e-05,-9.551158086651412e-05,-0.00013051590030954685
204,-1.113278358388925e-05,-1.9342110135767143e-05,-3.202671905455645e-05,-4.7702997107990086e-05,-6.751932346560352e-05,-9.510756626696093e-05,-0.0001296636753522762
205,-1.1572751645871904e-05,-1.9961987618444255e-05,-3.266094950049592e-05,-4.814936005459458e-05,-6.760146220585739e-05,-9.467910899729759e-05,-0.00012880093436251627
206,-1.1998650961686508e-05,-2.056395942418021e-05,-3.325610009596858e-05,-4.857554358750349e-05,-6.768203775209258e-05,-9.425775715499185e-05,-0.00012794259873771807
207,-1.2402807669786853e-05,-2.1146888684597798e-05,-3.383590296834882e-05,-4.897955818705668e-05,-6.773859695385909e-05,-9.384208965457219e-05,-0.00012709762131635216
208,-1.2788206049663131e-05,-2.169159074583149e-05,-3.440007390054234e-05,-4.936907771480037e-05,-6.778961392228666e-05,-9.3396010925062e-05,-0.00012622621170521597
209,-1.31588251406356e-05,-2.2234303287405055e-05,-3.494236011647445e-05,-4.974552325620607e-05,-6.783309913771518e-05,-9.297025371779455e-05,-0.0001253808079582086
210,-1.350144884781912e-05,-2.275939436913177e-05,-3.545352456058026e-05,-5.009496817365289e-05,-6.785782602491963e-05,-9.253128041564196e-05,-0.0001245355463197484
211,-1.3844498880644096e-05,-2.3260753323484096e-05,-3.595715725168702e-05,-5.043915507485508e-05,-6.788241080357693e-05,-9.209244922203652e-05,-0.00012368957413855242
212,-1.4170211670716526e-05,-2.3747332988932612e-05,-3.6442173723116866e-05,-5.0755346592268324e-05,-6.788638984289719e-05,-9.165390224552539e-05,-0.00012284942840778967
213,-1.4486545296676923e-05,-2.4220270233854535e-05,-3.690757921503973e-05,-5.1074664497718913e-05,-6.789193207623612e-05,-9.12154973775614e-05,-0.00012201368804198864
214,-1.478326794313034e-05,-2.4679422949702712e-05,-3.736673193088791e-05,-5.1364565933909034e-05,-6.787544748476648e-05,-9.076970286514552e-05,-0.00012117425285396166
215,-1.5078569504112238e-05,-2.5128628067250247e-05,-3.7809684272360755e-05,-5.1649635679495987e-05,-6.786464723518293e-05,-9.033342962538882e-05,-0.0001203507338232157
216,-1.5375292150565656e-05,-2.556632239247847e-05,-3.823373617706238e-05,-5.194053187551617e-05,-6.785683126508957e-05,-8.989687216853781e-05,-0.0001195415677557321
217,-1.5646861584173166e-05,-2.5988242668972816e-05,-3.8646135180897545e-05,-5.219703780312557e-05,-6.782585160181043e-05,-8.944695650825452e-05,-0.00011870966432070418
218,-1.5920562645987957e-05,-2.6397088959129178e-05,-3.9052139300110866e-05,-5.244814360594319e-05,-6.779771410947433e-05,-8.900798320610193e-05,-0.00011789907716774906
219,-1.6190568885576795e-05,-2.6798403496286483e-05,-3.943938509110012e-05,-5.269811254038359e-05,-6.77673028803838e-05,-8.857696798258985e-05,-0.0001170968744190759
220,-1.6451480178147904e-05,-2.718934410950169e-05,-3.98105726162612e-05,-5.292832838676986e-05,-6.77187017572578e-05,-8.813486829239991e-05,-0.00011628898732851667
221,-1.670102278694685e-05,-2.7572326644076384e-05,-4.018161803287512e-05,-5.315186513143999e-05,-6.767621130165935e-05,-8.76977424013603e-05,-0.00011549175837899384
222,-1.6949002201727126e-05,-2.7950051162406453e-05,-4.054399482811277e-05,-5.3366022711998085e-05,-6.761766258023272e-05,-8.726985356588557e-05,-0.000114712292997865
223,-1.7192149925904232e-05,-2.830930156960676e-05,-4.088235527888173e-05,-5.3575632819047314e-05,-6.756181392120197e-05,-8.683358032612887e-05,-0.00011392600640647288
224,-1.7427908005629433e-05,-2.865533588192193e-05,-4.121005758861429e-05,-5.376691092351393e-05,-6.749843350917217e-05,-8.639815973765508e-05,-0.00011313773029542062
225,-1.7665939822109067e-05,-2.901131779253774e-05,-4.154571797698736e-05,-5.3962025958753657e-05,-6.743874791936832e-05,-8.5973681507312e-05,-0.00011237773378525162
226,-1.7888197589854826e-05,-2.9342288598854793e-05,-4.186446744824934e-05,-5.414378279056109e-05,-6.736755153724516e-05,-8.553158181712206e-05,-0.00011159627888446266
227,-1.8125945189240156e-05,-2.966700662909716e-05,-4.216488491692871e-05,-5.430493388303148e-05,-6.731127655257296e-05,-8.510653515259037e-05,-0.00011083145068369049
228,-1.8332144691157737e-05,-3.0002382800375926e-05,-4.247368678989005e-05,-5.4480295830217074e-05,-6.72255850986403e-05,-8.469299928037799e-05,-0.00011008850719917973
229,-1.8536212564868038e-05,-3.0300526532300864e-05,-4.2758756535477005e-05,-5.4647841807309305e-05,-6.713278821735003e-05,-8.425516284660262e-05,-0.00010932964755738794
230,-1.8758328224066645e-05,-3.0611460033469484e-05,-4.303132072891458e-05,-5.478810294334835e-05,-6.70567601446237e-05,-8.383040039916523e-05,-0.00010857903021133097
231,-1.8960122361022513e-05,-3.091486178163905e-05,-4.331255354372843e-05,-5.493319576999056e-05,-6.696723175991792e-05,-8.341871193806583e-05,-0.00010784816595332813
232,-1.9177548438165104e-05,-3.121172653663962e-05,-4.3575454355959664e-05,-5.5073456906029605e-05,-6.689106157864444e-05,-8.300602871713636e-05,-0.00010712042808336264
233,-1.9380195226403885e-05,-3.148755922666169e-05,-4.384943963486876e-05,-5.521016532838985e-05,-6.680664910163614e-05,-8.257444505943567e-05,-0.00010638103731253068
234,-1.9576305021473672e-05,-3.1775044817550224e-05,-4.409301368468732e-05,-5.532839963962033e-05,-6.669822028015915e-05,-8.217028835133533e-05,-0.00010566751029728039
235,-1.975280383703648e-05,-3.2041782560554566e-05,-4.433289291227993e-05,-5.5447628710680874e-05,-6.659092832705937e-05,-8.17563261534815e-05,-0.0001049474462888611
236,-1.994195031329582e-05,-3.2321025855708285e-05,-4.456694568943931e-05,-5.555989446293097e-05,-6.648832595601561e-05,-8.135387474794697e-05,-0.00010424145102660987
237,-2.014957090068492e-05,-3.2565736773904064e-05,-4.479929316403286e-05,-5.5660080988673144e-05,-6.639808702857408e-05,-8.093081760307541e-05,-0.00010352820822845388
238,-2.0333601469246787e-05,-3.2818974204928963e-05,-4.5009898030912154e-05,-5.577248884947039e-05,-6.629306881222874e-05,-8.052253974710766e-05,-0.00010281752338414663
239,-2.0515642518148525e-05,-3.3084290862461785e-05,-4.523741381490254e-05,-5.5852922287158435e-05,-6.618620318477042e-05,-8.013358865355258e-05,-0.00010213966561423149
240,-2.069896254397463e-05,-3.3333407145619276e-05,-4.544872922451759e-05,-5.59631985197484e-05,-6.607734803765197e-05,-7.974023219503579e-05,-0.00010146635531782522
241,-2.0868640149274142e-05,-3.357371269885334e-05,-4.563361244436237e-05,-5.6037947615550365e-05,-6.597133506147657e-05,-7.935000212455634e-05,-0.00010078480272568413
242,-2.1044570530648343e-05,-3.379312829565606e-05,-4.5823185246263165e-05,-5.610672815237194e-05,-6.584571110579418e-05,-7.894072950875852e-05,-0.00010009785000875127
243,-2.1203163669269998e-05,-3.4022775707853725e-05,-4.602611625159625e-05,-5.6203930398623925e-05,-6.571610811079154e-05,-7.854652039895882e-05,-9.942425549525069e-05
244,-2.1382362547228695e-05,-3.4228264667035546e-05,-4.621483640221413e-05,-5.626134225167334e-05,-6.561293730555917e-05,-7.813667934897239e-05,-9.874526085695834e-05
245,-2.1549055873038014e-05,-3.444370122451801e-05,-4.638565087589086e-05,-5.6326996400457574e-05,-6.548731334987679e-05,-7.775611265969928e-05,-9.809070888877613e-05
246,-2.1712480702262837e-05,-3.467732767603593e-05,-4.656101282307645e-05,-5.638639777316712e-05,-6.537021590702352e-05,-7.73775354900863e-05,-9.743928330863127e-05
247,-2.1864252630621195e-05,-3.4879690247180406e-05,-4.6721595481358236e-05,-5.6452336139045656e-05,-6.524516038552974e-05,-7.699298976149294e-05,-9.679496315584402e-05
248,-2.203620397267514e-05,-3.5072389437118545e-05,-4.688729404733749e-05,-5.650946377500077e-05,-6.51220943836961e-05,-7.659565426365589e-05,-9.613160045773839e-05
249,-2.2185702164279064e-05,-3.528668912622379e-05,-4.704503453467623e-05,-5.654896995110903e-05,-6.499703886220232e-05,-7.622901421200368e-05,-9.551143875796697e-05
