S,p03,p04,p05,p06,p07,p08,p09
115,10.38083079874746,11.429459197246276,12.056567089110267,12.497922407807518,12.855572619225095,13.193148016983983,13.589707445853962
116,11.04577686205856,12.130415301025733,12.777187299325652,13.23147665467975,13.599154943220658,13.946048698939379,14.353537667254246
117,11.72876459444071,12.848541078517355,13.514380516459843,13.98114091851583,14.35845064919976,14.714290655642365,15.132298237502946
118,12.429022813613317,13.583016248115785,14.267304834404227,14.746060680234542,15.132595879778117,15.497001828500396,15.925109472551425
119,13.145766236539632,14.333016306088895,15.03511990157468,15.5253869796116,15.920735506722973,16.293321744046544,16.731106423792742
120,13.878201680842825,15.097718339050303,15.816992415331775,16.318281656242522,16.72202815722282,17.10240633608967,17.549443454007175
121,14.625533831321874,15.876306310494282,16.612101047825842,17.123921996837915,17.5356506289451,17.923432142599168,18.379298175043186
122,15.386970537131782,16.667975804271027,17.419640796656154,17.941504789562792,18.360801700364334,18.755599888993657,19.219874764693294
123,16.16172761660144,17.471938218751866,18.238826763984584,18.77024979585753,19.1967053520848,19.598137478274538,20.070406688402933
124,16.949033157152197,18.28742441506245,19.068897376621837,19.609402658420265,20.042613422598155,20.450302415638365,20.93015885801978
125,17.748131307231954,19.113687831117204,19.90911706708746,20.45823727085192,20.89780772815891,21.311383700903473,21.798429264837637
126,18.558285565528415,19.950007080236034,20.7587784417631,21.316057639865786,21.76160168128328,22.18070322636846,22.67455012784257
127,19.37878157991821,20.795688058914592,21.617203967074815,22.18219927507093,22.633341445899436,23.057616720696736,23.557888600412866
128,20.20892947466546,21.650065592874117,22.483747208229566,23.056030144221122,23.51240666949836,23.94151428122456,24.447847079942292
129,21.048065729321955,22.512504653949076,23.357793657495968,23.936951233612707,24.398210833882523,24.831820537864402,25.34386316507884
130,21.89555463664526,23.38240118272996,24.238761190476083,24.824396754130394,25.29020126643275,25.727994491630717,26.24540930463233
131,22.75078936973499,24.259182553310545,25.12610018937611,25.717834033415187,26.187858853324318,26.629529069940986,27.151992180869208
132,23.613192690533747,25.14230771706094,26.019293372077296,26.61676313388572,27.090697494979533,27.53595043931726,28.06315186801428
133,24.482217332989325,26.031267062219847,26.9178553649441,27.520716235010223,27.99826334233998,28.446817114125082,28.97846080442651
